source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,p_pm,pm_method,r_proj_arcmin,p_spatial,p_cmd,membership_prob,is_member,dist_pc,dist_pc_err
4111873703490582784,255.69495058259992,-26.506760964110843,0.3809637084607054,0.31911704,-1.6717950004240338,0.2915155,-3.6686524237537066,0.21668479,18.807583,19.374918,17.915031,1.4598866,1.0703092,0.0,gmm3,14.46667431773081,,0.1347275610456504,0.0,False,,
4111873806569794176,255.70479205935052,-26.50144671372605,0.4194084214101995,0.24773957,-4.3623436885435,0.23933567,-6.193809456706536,0.17738743,18.59915,19.049099,17.750826,1.2982731,0.97486603,0.0,gmm3,14.23604655653254,,0.8588194948657581,0.0,False,,
4111873840929538816,255.7169591371552,-26.48961461362826,0.1951030738860575,0.5735509,-4.1741769409907175,0.5771254,-7.38373760566321,0.42516017,19.828936,20.223526,19.006018,1.2175083,1.0224837,0.0,gmm3,13.676309281902755,,0.8517630529582099,0.0,False,,
4111873840935708800,255.7197419714083,-26.50048991358288,1.138488896729119,0.86808246,-2.1713630570759688,0.8538069,-1.5072136088931676,0.62721086,20.227766,20.550735,19.663706,0.88702965,0.96280754,0.0,gmm3,14.3457497699811,,0.6331277689493775,0.0,False,,
4111873840964733824,255.71458907207665,-26.50202626951416,0.0367551602411839,0.45639798,-4.683506489321931,0.4942555,-4.968855367425241,0.33690938,19.629847,20.040287,18.612385,1.4279022,1.0455018,0.0,gmm3,14.373612008887772,,0.1674763693093875,0.0,False,,
4111873840964739840,255.718134711172,-26.49034481445571,0.2707984747065352,0.08009542,-0.2089547899563126,0.081823714,-3.1808887050079004,0.056352034,16.787361,17.239578,16.155985,1.0835934,0.95449746,0.0,gmm3,13.733796919072574,,0.494071755005449,0.0,False,,
4111873974053367168,255.76201840772225,-26.49009301488145,0.3361611070871849,0.2588844,-1.7976057779485295,0.2745091,1.83347307266732,0.1931299,18.819506,19.722979,17.988567,1.7344112,0.97224927,0.0,gmm3,14.463574323798143,,0.0004487484205716,0.0,False,,
4111873978374605312,255.7632871216337,-26.48683952862309,-0.628025220119342,0.86184466,-6.473034615842313,0.82069767,-6.1166177422979775,0.59047467,20.111927,20.569445,19.439484,1.129961,1.0828729,0.0,gmm3,14.310937791517324,,0.998022949159542,0.0,False,,
4111874081453789312,255.78059605993565,-26.482522715803054,-0.0140117953347441,0.4054782,-1.5162450767543665,0.44408056,-5.229178982253252,0.30413833,19.373255,19.992325,18.755257,1.2370682,1.1082047,0.0,gmm3,14.475391321424128,,0.6607859047221042,0.0,False,,
4111874081453797504,255.77802962625145,-26.48297543688353,0.1842137375299944,0.8042505,-3.1381525672403927,0.7763089,-7.622511178707924,0.55874485,20.217031,21.095158,19.712105,1.3830528,0.98732823,0.0,gmm3,14.436998692259216,,0.5391812062907491,0.0,False,,
4111874081453799808,255.7787987851919,-26.482288382495103,0.5337831878384627,0.4362514,-5.884874638415184,0.49581423,-5.757334987369235,0.31104872,19.479801,19.385662,18.218147,1.1675148,0.9946371,0.0,gmm3,14.418864424472448,,0.8831301411364831,0.0,False,,
4111874115807355904,255.7807849593257,-26.476893394764133,-1.279842957599698,0.8452819,-1.2015345040717536,0.83427817,-0.1917380487947841,0.61182606,20.27599,20.996565,19.54071,1.4558544,1.0448489,0.0,gmm3,14.180653089907109,,0.3900557628921725,0.0,False,,
4111874145848900224,255.7347424403223,-26.49269439924916,0.1660509212948328,0.12924315,-2.684462382520246,0.13949457,-4.930098048825182,0.094234444,17.498549,18.16246,16.60968,1.5527802,1.0725845,0.0,gmm3,14.107700668607682,,0.2656595888593382,0.0,False,,
