source_id,ra,dec,radial_velocity,radial_velocity_error
4111886927670722304,255.63271712671596,-26.43885325896745,-23.267073,0.69505966
4111887477429360896,255.67610113913426,-26.383920447190363,140.60815,9.000686
4111887584862051584,255.6724782759278,-26.376236928751926,-80.76537,3.4061208
4111888267703157760,255.5399940655269,-26.450775814938225,-50.19998,2.6436353
4111889268489532800,255.50073185534842,-26.43046696770913,-5.0113306,3.934972
4111889435934377344,255.53268983406323,-26.4103816043864,73.683075,3.2103202
4111889440288247936,255.53498457821527,-26.398499180229607,19.175856,2.78588
4111890638525341696,255.61019959016332,-26.36700263760974,-39.387623,0.9714784
4111890814677792384,255.6490424152467,-26.3413299687356,33.00153,1.9445941
4111891192634941184,255.5244018514141,-26.36925803013577,-23.109316,4.3210754
4111897750988307712,255.8270241966442,-26.433686255623567,-19.131927,0.5730228
4111898236382070400,255.8826225773501,-26.402338099796072,-75.2534,4.3525743
4111910777688257920,255.71012504608066,-26.388109034072748,-56.327938,3.4694135
4111910846407735296,255.73073972350485,-26.371249758190515,10.297575,6.5047064
4111914003144551680,255.6730547753424,-26.352266728143814,149.70439,0.72327447
4111914862143614976,255.70477352812392,-26.283812077929287,139.61536,6.3221536
4111915446259015808,255.60172726334483,-26.280429299987517,143.06317,1.2408032
4111916034707509376,255.64763285848088,-26.219995771128367,134.24707,5.3166184
4111916034729030272,255.65291241285735,-26.223560922695746,115.31878,7.3829026
4111916756282836864,255.8049388932179,-26.23396830703739,-35.1534,4.365472
4111916756282867584,255.80049780314093,-26.220297963787157,-30.610968,0.3708687
4111917237319612032,255.79718120734478,-26.18075188002659,-113.97067,3.8682516
4111917645279900288,255.68642597891636,-26.197367587867795,-27.208487,5.489014
4111918371191268224,255.76652444184805,-26.1202887122729,72.06584,0.46652997
4112079896298469888,255.53682966353966,-26.270313584482537,158.45204,5.3231483
4112080063759677568,255.4568632168247,-26.296850307884945,-89.0938,5.6020107
4112080171176389248,255.4756719470942,-26.293279521015307,264.1969,8.805305
4112081030169875584,255.51237816727925,-26.21956942806577,-21.971222,3.1801133
4112083744589239680,255.410622981631,-26.221503610067373,15.976817,5.4199014
4112104493534204288,255.51852155249873,-26.202090166722623,6.6293936,0.62028974
4112104875819923584,255.579855254229,-26.164076013961505,-91.37303,6.118702
4112105975331484800,255.710526683646,-26.12035196476358,-109.0847,2.3573966
4112106142802180096,255.68705468303494,-26.122426004486194,61.69551,1.0675229
4112106417693878016,255.63301812663747,-26.148361725920793,-1.5846648,5.444821
