source_id,ra,dec,pmra,pmdec,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,pm_tan,pm_rad,theta_deg,membership_prob,X_pc,Y_pc,Z_modeled_pc,assumed_dist_pc
6083479059180917888,201.5381353611532,-47.86036216953394,-3.837154409199462,-6.330765079494249,-6.319842294486565,-22.521730172036598,23.391638176263005,-0.5930395846478596,0.45502969023866324,0.7474944601520467,-0.6939228995455659,-0.27788302834875367,-164.32530295765721,0.9766752328899748,-9.559511541283916,-34.06678987814159,15.650894159588693,5200.0
6083479742067273216,201.35294523950552,-47.95176337065328,-3.282813254072706,-6.534648168446079,-13.828744711156753,-28.005802239196953,31.233942103861224,-0.038698429521103694,0.2511466012868331,0.2541105739345125,-0.14589329721023242,-0.20805607324578182,-153.7206960897999,0.9581995939369092,-20.91761764104459,-42.36209975715357,-9.708267818723842,5200.0
6083480016945229952,201.33129886424624,-47.934666637877726,-3.8561129151161695,-6.420404331052904,-14.706440119801654,-26.97999827266358,30.72783246163389,-0.6119980905645672,0.3653904386800084,0.7127775498242388,-0.7122305180629498,-0.027919969076401374,-151.40578302322285,0.9717673013540028,-22.245236115953777,-40.81044951016473,-3.305597153058764,5200.0
6083481150816802048,201.33417656844028,-47.87837792997731,-3.94700094419739,-6.338483079042822,-14.589757870311786,-23.602675798638728,27.747924959714933,-0.7028861196457878,0.44731169069009,0.8331486336895354,-0.8330771579731278,-0.010913051001246066,-148.27813087093875,0.9214945103199224,-22.068740365160362,-35.701848430475756,38.81995356493275,5200.0
6083481258204172928,201.34807737351235,-47.8589037201046,-3.1332941800792664,-6.891252723334634,-14.02612203557811,-22.434223206276016,26.45801334616685,0.11082064447233586,-0.1054579536017215,0.152979067911681,0.14987297605888866,0.03067060916216855,-147.9859261088122,0.926280861879951,-21.21617426997183,-33.93442520665907,-13.86616140703564,5200.0
6083481395627296640,201.42819158239905,-47.905938054802526,-2.603595192430765,-7.124994144001228,-10.777731833300342,-25.256283288151593,27.459776929208676,0.6405196321208373,-0.3391993742683157,0.7247907385143864,0.7222544169052443,0.06058194365564018,-156.89037675291667,0.910259379422226,-16.30259855363495,-38.20312601687097,-5.105667134692772,5200.0
6083481494414139648,201.4383819415956,-47.89111658562573,-3.695878200070141,-6.396986694267897,-10.364543418514215,-24.36699513754391,26.47969433938683,-0.4517633755185386,0.3888080754650156,0.5960384777904136,-0.5679043708536622,-0.1809599197944657,-156.95744091691677,0.9785046118006002,-15.67760203697841,-36.85797214385778,17.050110753374927,5200.0
6083481670505214336,201.40517789520672,-47.892898650106446,-3.779630940524054,-7.188255580351781,-11.710867628220106,-24.47391900638678,27.131478620541003,-0.5355161159724515,-0.4024608106188685,0.6698897032722751,-0.30934594047029207,0.594186253345504,-154.42869971648318,0.972374897321432,-17.71407719273054,-37.019707185748594,-0.6445109961978915,5200.0
6083481803651892992,201.4450360917368,-47.86488658177987,-3.057243773526328,-6.446150641062589,-10.094737644687816,-22.79319490679228,24.928567190556677,0.18687105102527424,0.3396441286703231,0.3876582565243692,0.03332601952692282,-0.3862231223968922,-156.112221351281,0.9530265414413986,-15.269488782151054,-34.477412508268365,-0.5096986372717754,5200.0
6083481807944187136,201.44372768370127,-47.86529188697169,-2.24537683154398,-7.3183813434186895,-10.147789655089595,-22.81751321830143,24.97231555846001,0.9987379930076221,-0.5325865736857773,1.1318683833146188,1.12898196460633,0.08078218083761096,-156.02352094991423,0.9812416864626468,-15.349736244364875,-34.51419684064626,-25.18817321243526,5200.0
6083481941090891520,201.50367842291604,-47.85490023095991,-3.4531803666693683,-8.139013783583962,-7.716967500183404,-22.194013857594825,23.497358117669272,-0.20906554211776607,-1.3532190138510503,1.3692735666582498,0.24695302265696137,1.3468200714830452,-160.82718602306716,0.9400399593566068,-11.672829232791699,-33.57108005751739,-12.77844417283869,5200.0
6083482319048178560,201.4983247957301,-47.82013962667733,-3.5092531355075627,-6.858764451147492,-7.9340409798959755,-20.108377600639926,21.617026992641385,-0.2651383109559604,-0.07296968141457949,0.2749961787776783,-0.2198524724090376,0.16519015926488523,-158.46759492538789,0.9000654116241541,-12.001178634236307,-30.416307685005158,-22.927045574263342,5200.0
6083482319048192128,201.5126021197757,-47.818186366185735,-3.23252310260071,-6.7907242497978055,-7.355138433282274,-19.99118197114413,21.30130085173542,0.011591721950892087,-0.0049294800648933546,0.012596340400964657,0.012580885694535053,0.0006237841277378971,-159.80046541080662,0.9358089143844628,-11.125519825398591,-30.23903538602224,15.81742723131794,5200.0
6083482426435274880,201.40792960475923,-47.86817390488544,-3.591587599888554,-7.070170072849608,-11.599294082476954,-22.990434293126327,25.75079983608944,-0.34747277533695176,-0.284375303116696,0.4490062835006616,-0.18213015786862596,0.4104086356521094,-153.22782390628652,0.993744063446267,-17.545308962680853,-34.77576048946736,7.6843573636566465,5200.0
6083482525206427648,201.4307339825263,-47.857382576269686,-3.5422015704731047,-5.923281295926888,-10.674645155189078,-22.34295457618117,24.76198030009912,-0.2980867459215024,0.8625134738060245,0.9125706551226629,-0.6407873565052087,-0.649751309605508,-154.4632379479159,0.9769449798780142,-16.146667718142908,-33.796370571417626,17.31500871284009,5200.0
6083482701304270592,201.39658802949265,-47.847070743392514,-3.620088314693682,-6.914237450422844,-12.059160846267536,-21.724244603550886,24.84685420553398,-0.3759734901420799,-0.1284426806899317,0.3973079253078554,-0.2663849943972961,0.29477554558067554,-150.9652793142816,0.9638618944449572,-18.240912022229367,-32.86049830618301,8.566087470199859,5200.0
6083482800084446720,201.40817690747377,-47.83314361874976,-3.5341889322253963,-6.653996514020243,-11.589266701241138,-20.888617124985558,23.888185951778265,-0.29007410767379405,0.13179825571266957,0.3186122536118944,-0.3175918056145851,0.02547966165626457,-150.97793738083033,0.9762901067295224,-17.53014135846132,-31.596512568354054,20.25305764410045,5200.0
6083482941815581568,201.4578101392641,-47.830168969632936,-3.4563165310119914,-7.354066629332481,-9.57678843932524,-20.710138177976205,22.817201847782762,-0.21220170646038916,-0.5682718595995686,0.6065991020743873,0.04590802675972244,0.6048594247562664,-155.18322028329226,0.9951888107531708,-14.486029136206735,-31.32654197821756,-2.6742719455297603,5200.0
6083483044910583552,201.47842567330247,-47.814612376287485,-3.8282568746967023,-6.3075370951912655,-8.740890541616803,-19.776742577249138,21.6222735721132,-0.5841420501451,0.4782576745416467,0.7549518779403785,-0.7276212136365694,-0.20129507562717483,-156.15561272433717,0.9767710901568208,-13.221634357329116,-29.91467035200336,-25.49657389524195,5200.0
6083483216693503360,201.455992020725,-47.80793121385683,-3.321401875698327,-7.027264681873343,-9.650507677535744,-19.375872831409993,21.646171634105375,-0.07728705114672474,-0.24146991214043112,0.2535369928512681,0.03847346221533893,0.2506008767926179,-153.52356069000675,0.9487516144752288,-14.597538233372461,-29.308307284171114,30.253386779027636,5200.0
6083483246761187328,201.4588200062499,-47.80551155496128,-3.490905226586867,-6.943810978103265,-9.53584137053559,-19.23069329767671,21.465130685680112,-0.24679040203526492,-0.1580162083703529,0.29304372479967983,-0.150902087706283,0.2512034724488413,-153.62476396114886,0.9528457953081806,-14.424091834857,-29.088706008757594,31.016795282683983,5200.0
6083483388507975808,201.4949491481213,-47.77973909112576,-3.369444931397512,-6.389286829319,-8.070913337136563,-17.684345467545768,19.439025611153337,-0.12533010684590984,0.3965079404139118,0.415843940070418,-0.27864370570132263,-0.30868085098743026,-155.46863903403562,0.9396396536354744,-12.208214319266867,-26.749671387296836,19.78792140952908,5200.0
6083483422851957120,201.48455732208004,-47.76508456598648,-3.2712970732755817,-6.586795206009329,-8.492270626502483,-16.80507395918866,18.82894503596943,-0.027182248723979452,0.19899956372358307,0.20084745706099613,-0.11401370845680003,-0.16534985724758425,-153.19071923770716,0.9790378366780416,-12.84556722824873,-25.419668874513448,-14.634132380032804,5200.0
6083483457211697152,201.4981290504519,-47.76177752967978,-3.0535946749322296,-7.055021282819668,-7.941977862163176,-16.60665178078702,18.408038888795478,0.1905201496193727,-0.26922651308675594,0.32981940931340187,0.28803137698834497,0.16068219761392116,-154.4409722810891,0.9693375531279752,-12.013184110654809,-25.119531779932466,-22.979351849309396,5200.0
6083483972608325632,201.72744057766104,-48.06877605010168,-3.4013854126113814,-6.333496577661921,1.355914841352344,-35.026563006100986,35.05279762126501,-0.15727058805977912,0.452298192070991,0.47886082781885153,-0.13965705057922992,-0.45804323010264675,177.78312744500963,0.9619728281194084,2.050982124382097,-52.98183367652109,-43.96330585461287,5200.0
6083485548863000960,201.77929260977737,-47.97839372494521,-2.974991405315872,-7.386793197311367,3.4583587827646247,-29.60362349671243,29.804945388398707,0.26912341923573013,-0.600998427578455,0.6585032458028631,0.19756990358555843,0.6281661069574664,173.3367865085694,0.977266069542887,5.2311781144571885,-44.77899404666035,-13.84827733769422,5200.0
6083486510935749888,201.91998530413588,-47.9554686166577,-3.792041110857826,-6.702826310743625,9.163024362531896,-28.22811699946186,29.67806605565229,-0.5479262863062235,0.08296845898928762,0.5541723381876676,-0.4955405543715071,-0.24808575006550881,162.01624356868714,0.9327465747252276,13.860161862441798,-42.69837721749529,23.504616774854135,5200.0
6083486515244373888,201.91552707731765,-47.954938860559785,-4.097166138440089,-7.059265874042441,8.982256674538492,-28.196331633587164,29.59246614526271,-0.853051313888487,-0.2734711043095288,0.8958141487044883,-0.8958126459861961,0.0016408261203285646,162.33014034561603,0.9409289353866396,13.586729279927562,-42.6502980791617,-5.139060200424741,5200.0
6083486583963853568,201.9193898188564,-47.94576932626093,-3.152368135609935,-7.099627079146035,9.138879225553362,-27.646159575655815,29.117507667756808,0.09174668894166738,-0.31383230941312323,0.3269681534390366,-0.011389435303587589,0.3267697264539645,161.70787248704232,0.9876452472067968,13.82363947709469,-41.81809754433587,-21.579115372756497,5200.0
6083486824466780288,201.8450257652954,-47.9714648037844,-3.05661371798989,-6.778029447120506,6.123640526375314,-29.187888227064036,29.823343079739562,0.18750110656171248,0.007765322612406145,0.18766183734883712,0.18510042184955489,0.030899822463215345,168.15115590349487,0.9919913066109388,9.262733080796684,-44.150145109751,-23.938390009930025,5200.0
6083487133719670272,201.81526907788864,-47.936976958290536,-3.2487318153586493,-6.814398428093794,4.917096354404292,-27.11861749743221,27.5607919249526,-0.004616990807047028,-0.028603658360881745,0.028973882648661308,-0.009646070862488245,0.02732103937726843,169.72289134818183,0.9931826134744434,7.437691821920955,-41.02012753965854,14.472844093694057,5200.0
6083487232490369536,201.88199778193444,-47.92100136019078,-2.8851962027156746,-6.482628603876222,7.62274459639875,-26.16008161144677,27.24804773005732,0.3589186218359277,0.3031661658566902,0.46982156317143203,0.4293995227696363,-0.19065243524816705,163.754489376592,0.9910356004614,11.530305907966254,-39.57022824821474,17.557760911459095,5200.0
6083487408597583232,201.8913176531538,-47.922603541195954,-3.002630144098057,-6.634530444957772,8.000637341970005,-26.256212471757294,27.448112708158792,0.24148468045354532,0.1512643247751404,0.2849486740510123,0.2750893718722662,-0.07430736387702166,163.05328365117853,0.9713682457194892,12.101913535866622,-39.7156375837315,-3.892956604479657,5200.0
6083487442957325696,201.9193828882087,-47.91468744453449,-2.379138069089524,-6.232214496039584,9.138598208635747,-25.781246672069642,27.35300088079885,0.8649767554620782,0.5535802736933277,1.0269546761722659,1.0002239576897642,-0.2327830349821654,160.48226882153523,0.966318272145634,13.823214405654287,-38.99719544035866,1.487714847125881,5200.0
6083487782246351744,201.9520848401876,-47.87753514707238,-3.95868298568163,-6.719700432559252,10.464564000220555,-23.55210882434278,25.772251158724902,-0.7145681611300279,0.0660943371736602,0.7176183653636345,-0.6261749729408361,-0.35054389392730556,156.04368676990964,0.9881964963990828,15.828895037758166,-35.62535988030867,11.19867480040335,5200.0
6083487816606098944,201.9276374916695,-47.87525038620063,-3.6818991031170096,-6.85006701061714,9.47329755071653,-23.41502317203762,25.258794045469998,-0.43778427856540736,-0.064272240884228,0.4424771129757046,-0.42993339545670056,-0.10461009023218908,157.9726290170965,0.9675495808766668,14.329486884363556,-35.418001561178,-54.54061374260497,5200.0
6083488297642037120,201.67738038245344,-47.98618976215952,-3.2710659080634663,-6.5653869759616095,-0.6738755029108203,-30.071385729571176,30.078935285180563,-0.026951083511864038,0.2204077937713027,0.2220494459745319,-0.03188224024208488,-0.2197486728395477,-178.71626264457637,0.9851621465858428,-1.019316677108292,-45.48653994024869,9.335166235495164,5200.0
6083488435081010816,201.7268671137921,-47.979367980497976,-3.0123859352513893,-6.608041685057044,1.332662606335793,-29.662078829878595,29.692000776846577,0.23172888930021296,0.17775308467586814,0.2920521139250608,0.23947343677277977,-0.1671732943036362,177.42753602674443,0.9313283970219604,2.015810359226615,-44.867414675849,20.409168397385333,5200.0
6083488538162225536,201.73667639077053,-47.96392929021702,-3.2276458767852003,-5.8947919699293765,1.730399283398653,-28.735757413021048,28.787810541616057,0.016468947766401953,0.8910027998035357,0.8911549896052156,0.06999623299716763,-0.8884017913447035,176.55394509683515,0.9636398837176864,2.617434288686269,-43.4662435923374,-5.030932096407329,5200.0
6083489229666167424,201.68764965465937,-47.93534055209062,-3.794976803622685,-6.402551473569517,-0.25748740294906053,-27.020433125437364,27.021659942514823,-0.5508619790710827,0.38324329616339536,0.6710621014781671,-0.5544888663293783,-0.37797677330367113,-179.45402448370965,0.9612524431811796,-0.38948025686877347,-40.871612023998075,24.495487313206656,5200.0
6083489981269596160,201.74284068844645,-47.87712315745403,-2.8718193363406392,-6.262908490637521,1.9803430131396684,-23.527389447241802,23.610586876481406,0.37229548821096303,0.522886279095391,0.6418831602468337,0.41484081616878304,-0.4898174033748498,175.18865163277042,0.9311691306512224,2.9955038445065534,-35.58796888862264,-3.0757646861157597,5200.0
6083490084348589568,201.805387869326,-47.93832826045321,-3.5817485048626936,-6.900496465971406,4.516443067957789,-27.19969562719271,27.572118166692057,-0.3376336803110913,-0.11470169623849369,0.35658516682610325,-0.35186186857887874,0.0578464055977528,170.57219479268093,0.986180104278743,6.831656174610577,-41.14276783368413,-39.719770259971796,5200.0
6083490359226582144,201.78750065872404,-47.91384312810855,-3.2126328940037387,-5.809023787890704,3.7911704793250807,-25.730587686513218,26.008385499616303,0.031481930547863524,0.9767709818422086,0.9772781911615611,0.1735268760143016,-0.9617489725602674,171.61828932982257,0.95226002527329,5.734595305281636,-38.92056771223974,1.6326134867522861,5200.0
6083490359233634560,201.7883742728124,-47.90963457529947,-3.1775712122468174,-6.198087530176508,3.826592902945624,-25.47807451796828,25.76383306862584,0.0665436123047849,0.587707239556404,0.5914624686026815,0.15309521119726682,-0.571305266975583,171.45849810995583,0.9787655983977396,5.7881759251202425,-38.538611575274516,13.224836276285423,5200.0
6083490432239429888,201.7896570314157,-47.89656127844524,-2.856815020536456,-7.5796516564317535,3.8786049060183814,-24.693676706714456,24.99642465059197,0.3872998040151461,-0.7938568866988414,0.8832949081418661,0.25942905932123794,0.8443378813775,171.07355371071625,0.9873751917006256,5.866850252815585,-37.35211678945044,-6.4046817675370615,5200.0
6083490599745009792,201.84730391913763,-47.850696484560586,-3.061788431211616,-6.481859086726119,6.2160128124311145,-21.94178907363522,22.80528278790258,0.18232639333998613,0.3039356830067934,0.3544288547976495,0.25826627188645124,-0.24273101556877108,164.18280613605899,0.9676889550379631,9.402457126666556,-33.18956013646443,33.77448789560656,5200.0
6083490702824134784,201.86601882282264,-47.87070419596229,-3.2269600505413907,-6.5377607442603365,6.974845866040014,-23.142251757737426,24.170483885795843,0.017154774010211593,0.2480340254725757,0.24862655542695306,0.08799985992196167,-0.2325321240542624,163.22771256626476,0.9269498419129996,10.550282182397845,-35.00540242315681,-5.680687787171635,5200.0
6083490737183915136,201.894629884116,-47.86206187869916,-2.776442531972915,-6.984294716247143,8.134938344935534,-22.623712721949545,24.04183019658038,0.46767229257868737,-0.19849994651423053,0.508054723442227,0.3729208090915117,0.34503575489866267,160.22264572107596,0.9539080228720392,12.305059742374816,-34.221050588690154,-36.40463056801892,5200.0
6083490737183952128,201.9015917275269,-47.853643375025165,-3.4737572134087253,-6.711390844667979,8.417220155365891,-22.118602501509912,23.666055264105555,-0.22964238885712307,0.07440392506493332,0.24139505136823816,-0.18816378349656857,-0.1512149509980108,159.16570933575963,0.991954479310624,12.732044483284833,-33.457011431237504,25.945985003811348,5200.0
6083490805903477888,201.9428727753288,-47.84356403114666,-4.122106226228533,-6.396782868885558,10.091042478308724,-21.5138418687998,23.762881354220376,-0.877991401676931,0.38901190084735404,0.9603120120145815,-0.62969773483162,-0.7250378770570682,154.87112913733094,0.9298076973550552,15.263899404441627,-32.542239198210424,-26.33223341781925,5200.0
6083490943349618304,201.87894250517496,-47.85153782074613,-3.5190762410850285,-7.05557095859427,7.498862313484533,-21.992269244767897,23.235594301221617,-0.2749614165334262,-0.2697761888613579,0.38520510466325253,-0.34731369017015085,0.16660184056312172,161.17179417472772,0.959144642211574,11.342919252082105,-33.26591738654483,17.06511741976396,5200.0
6083491085081852544,201.9205119338964,-47.834025416415066,-3.206283471684297,-5.674851695421592,9.184377615320088,-20.94152498490402,22.867012504351155,0.03783135286730532,1.1109430743113204,1.1115870301600586,0.4808484240252602,-1.0022028331293433,156.31906362653464,0.9474947613547152,13.892461191596063,-31.67654198585335,37.61799095366011,5200.0
6083491153794144640,201.9274226838845,-47.81300542678801,-3.0862766861257773,-6.804934953507478,9.464587741135158,-19.680325607280622,21.837894521181095,0.15783813842582495,-0.0191401837745655,0.15899441680969184,0.1339484447969224,0.08565651588256352,154.31634414082365,0.9635228254049036,14.316312263647443,-29.768828241671944,-11.721861635954358,5200.0
6083491218220173184,201.79286342996545,-47.87930647017306,-3.8541294174346654,-7.061083951434355,4.00861472298334,-23.658388210383805,23.9955896929112,-0.6100145928830631,-0.2752891817014431,0.6692547624725127,-0.6474310703796826,0.1695138525288063,170.38328928905736,0.9875896419948382,6.06350553119824,-35.78612006547121,49.766046117777954,5200.0
6083491252579978624,201.77978406834453,-47.862444183932816,-3.463393493589578,-6.891860684440895,3.4782859494502145,-22.646651035968972,22.91220801867636,-0.21927866903797577,-0.10606591470798321,0.24358389305926467,-0.23283897710035406,0.07154805169093059,171.26820806616195,0.902207023880728,5.261320319126152,-34.255747511079754,12.72555007400285,5200.0
6083491458738388992,201.76954793579097,-47.86698040472893,-3.710701362673006,-6.556207988389735,3.0632415627145173,-22.918824283735688,23.12262864425873,-0.4665865381214038,0.22958678134317712,0.5200125841973788,-0.4320587967398461,-0.2893756794952755,172.3871850655753,0.9818639369252996,4.6335164246197404,-34.66744185122563,-17.973619071083856,5200.0
6083491493098209536,201.77896254540445,-47.84883292585108,-3.421428688151961,-6.509868133778388,3.4449756652127452,-21.829975551064678,22.100128730258326,-0.1773138636003586,0.2759266359545238,0.327987369656313,-0.13213483037386642,-0.3001934397286797,171.0321431330747,0.9956517725328372,5.210934560783838,-33.02042891298165,31.65755382661567,5200.0
6083491561817788288,201.78565536971053,-47.82764256251543,-3.4139574882786103,-6.986522925283703,3.716349560100186,-20.558553750925768,20.891754028385478,-0.16984266372700807,-0.2007281555507907,0.26294167195921603,-0.2028405809419009,0.16731414039423004,169.75335334665527,0.9943092475324168,5.621419784828564,-31.09725254149669,7.8030152460296005,5200.0
6083491669190176128,201.8057530522128,-47.82717133940883,-3.174833540022928,-6.1213868595269005,4.531250135617145,-20.530280364529716,21.024382027487153,0.0692812845286741,0.6644079102060116,0.6680103049581366,0.21084865290303892,-0.6338616671634565,167.55375345366465,0.9042978250038054,6.854053621823092,-31.05448568894405,-10.06662257268501,5200.0
6083491767976271360,201.87576476796232,-47.8187509381893,-3.450075654935268,-5.559355716032734,7.3700146275322584,-20.025056291357828,21.338228489780708,-0.20596083038366553,1.2264390537001786,1.2436127275375235,0.23031417747040644,-1.2220998305169053,159.7943842431488,0.9479786403170763,11.148021834783725,-30.290274315721245,9.716926745065743,5200.0
6083491802335978240,201.8614684341593,-47.82460149912615,-3.9308282348700985,-7.0523187606236615,6.790341292432147,-20.376089947569227,21.477750729979636,-0.6867134103184962,-0.2665239908907493,0.7366208968197899,-0.7357531650445754,0.03574389120509039,161.56932488703697,0.9616492776893624,10.271197116879232,-30.82125438319215,16.63630439168186,5200.0
6083491802336026112,201.8542560188285,-47.81525671242443,-2.3251395584712733,-6.972888297718139,6.497899544321558,-19.815402745465747,20.853606029967715,0.918975266080329,-0.18709352798522705,0.9378270244993852,0.8149262068076414,0.4641280053384839,161.84456275584563,0.99217898601071,9.828844264395034,-29.973148444815433,-27.582262989902294,5200.0
