source_id,ra,dec,pmra,pmdec,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,pm_tan,pm_rad,theta_deg,membership_prob,parallax,parallax_error,dist_pc_raw
6083515686650467584,201.85132596265257,-47.55632605830636,-3.543110426050108,-6.896837615158958,6.3790945794311735,-4.279563498381691,7.6816346821499595,-0.2989956014985058,-0.11104284542604592,0.31894965627159094,-0.2587891194970496,-0.18643249412510626,123.85660079520777,0.9985931376683426,0.1349481548544481,0.15272911,7410.253227089887
6083515751075449984,201.8382052878056,-47.53837267795254,-3.3868788845704083,-7.394531313802723,5.847090678844545,-3.202360677152285,6.66660208151064,-0.14276406001880604,-0.6087365440698109,0.6252533541846138,-0.6024838044191967,0.1671975548017413,118.70883549965755,0.9979071334787808,0.1276301917152805,0.0288495,7835.136706766187
6083515824090045312,201.87951946125887,-47.52399493631482,-4.504904855218106,-6.50517140439765,7.5222561473143035,-2.3396961788893123,7.877722751869164,-1.2607900306665036,0.2806233653352619,1.2916427426344064,-0.10649585020745961,-1.2872449683291527,107.27760032695443,0.9552626741080212,0.2878259464897116,0.09410997,3474.321937253649
6083515824096449536,201.87233799595563,-47.53385830399167,-3.1173609791783123,-7.232316032162966,7.23106932972976,-2.931498239500314,7.802694763961476,0.12675384537328993,-0.4465212624300534,0.46416352196078975,-0.36618727474324986,0.2852273740985535,112.06778827402594,0.9046313935508448,0.4656302812629691,0.16448125,2147.626647664782
6083515824096475392,201.8849298556196,-47.52755280079726,-3.5742538482693367,-6.968803841117789,7.741631365219624,-2.5531680478356122,8.151780374583272,-0.3301390237177344,-0.18300907138487688,0.3774706547408073,-0.2772019203189292,-0.2562092710304445,108.25240883056424,0.9901005628661592,0.0999441106275763,0.14951849,10005.59206261107
6083515892818597248,201.8695073281957,-47.52267182157428,-2.426259599953726,-7.631307213139644,7.116294266167159,-2.260309294456704,7.466635265585895,0.8178552245978761,-0.845512443406732,1.176341132647186,-0.5582580960558916,1.0354353473518834,107.62112232672591,0.9940465941758664,-0.1199128563317287,0.22833405,
6083515927169073664,201.91397654968824,-47.533792731102935,-3.140218864473587,-7.23673570235702,8.919387442853969,-2.927563866176115,9.38755040179711,0.10389596007801538,-0.45094093262410784,0.46275489758232996,-0.3960516507734012,0.23934323712212263,108.17111698841553,0.9354001340301578,-0.3299556671906206,0.21275304,
6083515927169095680,201.91890240368247,-47.53274804396779,-3.1164242469804693,-6.597886568376616,9.119116006301612,-2.8648826380675985,9.558547445416977,0.127690577571133,0.18790820135629627,0.22718797445597316,0.21754092003057487,0.06550056373542862,107.44075377037868,0.9229280136860802,-0.2207341302062473,0.14461894,
6083515995888441984,201.901248386728,-47.53966866734892,-4.087765730272295,-6.254044614855272,8.403298718674245,-3.2801200409352305,9.020788038648128,-0.8436509057206929,0.5317501548776402,0.9972487542913954,0.18858431707319473,-0.9792553463166676,111.3225508940826,0.9907988868607136,0.1127554475474576,0.09195509,8868.751104722549
6083516030248644224,201.9167613695268,-47.515093395383175,-3.780225355429142,-6.901818434093887,9.032303511106692,-1.8056037229905542,9.211010342043245,-0.5361105308775396,-0.11602366436097444,0.5485216422435357,-0.21886460297023486,-0.5029654834839333,101.30470527554803,0.9442440463990666,0.1533392570706118,0.31951153,6521.487185369015
6083516030248703232,201.9318482660688,-47.511802024821975,-2.7897655998218496,-7.237000922830417,9.644031787412493,-1.6081214893185347,9.777187931150278,0.4543492247297527,-0.45120615309750445,0.6403282053803159,-0.37033119918554386,0.5223743997511487,99.46684745303703,0.9984911976351796,0.2888551324702432,0.15467252,3461.94298660425
6083516060313799296,201.95380569711568,-47.51229009420878,-2.802842645210582,-7.419223481406878,10.53433957264845,-1.6374056525268088,10.660835216004132,0.44127217934102037,-0.6334287116739654,0.7719799667305579,-0.5581374688308156,0.5333250743406346,98.83507338933887,0.993285094272322,-0.1921726430274312,0.1841268,
6083516064608404736,201.9535736525582,-47.51412377576197,-3.0480675865883966,-6.348652860902755,10.524930863787379,-1.7474265457184401,10.66900507171056,0.19604723796320567,0.43714190883015736,0.47909035470219535,0.4633484080948658,0.12180238373951903,99.42667925114274,0.9752366994210164,-0.0679146876165216,0.28500432,
6083516094678593536,201.9711458372448,-47.49500713672842,-3.143617963873807,-6.682863087941179,11.23743009908899,-0.6004282037051212,11.253459435201059,0.1004968606777954,0.10293168179173318,0.14385600481928737,0.10814707563117465,0.09486179502303244,93.05846797249139,0.9743519338690996,0.4246751338265049,0.21902652,2354.741119381235
6083516098968117632,201.96145217087823,-47.51561782468115,-2.6244167727654943,-8.298931876999454,10.84438108460253,-1.8370694808690757,10.998882915352164,0.6196980517861079,-1.5131371072665418,1.6351176045699147,-1.3883779983553226,0.863722243812977,99.6147910303782,0.9708644240583534,-1.0771868908323718,0.67256224,
6083516098968401920,201.97555040139463,-47.499317784200265,-3.4463428164794205,-6.850623338444584,11.416021927286026,-0.8590670520159449,11.448299124504684,-0.20222799192781826,-0.06482856871167186,0.2123650254640855,-0.07982074514733527,-0.19679317235230964,94.30345378944588,0.911913242310962,0.0618921144238247,0.22257844,16157.147147247255
6083516129033307264,201.9406481745019,-47.504081286942885,-3.742655509822697,-6.675171057603519,10.000841605947594,-1.1448772165731214,10.066159976290892,-0.49854068527109474,0.11062371212939315,0.5106666432770596,0.05320423597755266,-0.5078875169069471,96.53068155983009,0.9956017514411812,0.1382261995573967,0.022429764,7234.518515317804
6083516163397988352,201.9576641138889,-47.4947643284454,-4.128365336511159,-7.344851194420573,10.690786767429838,-0.5858597067239657,10.706827415374528,-0.8842505119595567,-0.559056424687661,1.0461563238279874,-0.6066035736765852,-0.8523351208815018,93.13669591372047,0.922096531322433,0.0742768769746851,0.2062968,13463.140087874428
6083516167687965824,201.95318962601075,-47.49323175276403,-3.239841669101874,-7.568133265247551,10.50935974236656,-0.49390516584196575,10.520959295963477,0.004273155449728172,-0.7823384955146384,0.7823501654768186,-0.7812753499833168,0.040995230576876915,92.69073239576977,0.9950717507629516,-0.062778398627169,0.3863362,
6083516167699457152,201.96301096385025,-47.490843077556505,-3.802654379749884,-6.947694403451528,10.907585451069528,-0.3505846533903423,10.913218130852899,-0.5585395551982817,-0.16189963371861538,0.5815306751318594,-0.17975902819174422,-0.553050285148535,91.84093063448097,0.9331607973060644,-0.0374431001298439,0.114470705,
6083516202047238656,201.89978681762685,-47.52038595767555,-3.881768393662792,-7.129400281020291,8.344036487739688,-2.123157460533065,8.609921167522295,-0.6376535691111895,-0.3436055112873788,0.7243388858726968,-0.4902362953084923,-0.5332309034081806,104.27607133860128,0.9937890354887784,0.1163491230019131,0.115651876,8594.821982315736
6083516232112501376,201.91319537048489,-47.51235065206139,-2.4861224759919045,-7.187955796769815,8.887712975794079,-1.641039123683612,9.037945084230083,0.7579923485596978,-0.40216102703690293,0.8580710297769195,-0.2578458551359727,0.8184139582947141,100.46134652119008,0.99076381032326,-0.0319020117463697,0.12649237,
