source_id,ra,dec,parallax,parallax_error,pmra,pmdec,membership_prob,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,theta_deg,pm_tan
6083775957376646272,201.7678147028809,-47.05012330975844,-0.0252388509351119,0.24469511,-3.16136956257932,-6.975049345447591,0.9805248663564592,2.992964181441839,26.092601414493544,26.263695154471776,0.038630437420680064,-0.27504934544759063,0.27774890301576555,6.543540939027292,-0.06972291729586334
6083776472772963072,201.79745853054607,-46.977434857252895,0.2888879058750455,0.1829039,-3.3233176785179337,-7.0203872592471335,0.9374637822503282,4.194932230351651,30.453908564826264,30.7414704152557,-0.12331767851793352,-0.3203872592471333,0.3433005180930291,7.84296123664537,0.07844460376902565
6083777061183511552,201.74785586920112,-47.004879406307126,-0.0389144732713867,0.26788625,-3.43314527889926,-7.417089529691743,0.9867225377422664,2.1836935080457174,28.80723562157243,28.889883030117527,-0.23314527889925962,-0.7170895296917426,0.7540385365924861,4.334938574709291,0.1782758077373851
6083777297406726016,201.7946520269663,-46.9615451581244,-0.0798310807110582,0.45906177,-3.761851968201478,-7.008738609903033,0.9771569467632156,4.081136951613383,31.407290512535866,31.671336823011586,-0.561851968201478,-0.3087386099030329,0.641090604686055,7.4036635661857435,0.5173840161105243
6083779462070225920,201.5934094565236,-46.96424553786258,0.332877729547019,0.27584976,-3.0815310352944083,-7.395074069402667,0.98569506238943,-4.078643981027212,31.245267728245096,31.51034896877031,0.11846896470559187,-0.6950740694026667,0.7050977645365201,-7.437131330167613,-0.027503181606648525
6083779947434991616,201.6566547069588,-46.924830133013565,0.7157116739131171,0.42959824,-3.389359359334973,-7.101979380441975,0.9807950481415512,-1.5142393053869845,33.61019201918609,33.644285224099185,-0.18935935933497294,-0.4019793804419747,0.444347149499426,-2.5796012130615873,0.20725949025970267
6083779981761285888,201.6819499294616,-46.92111369137826,-1.2678287411371194,0.9715082,-2.835970157291516,-5.970347767300723,0.9359491142943394,-0.48859411604482084,33.83317851730439,33.83670629352125,0.36402984270848426,0.7296522326992774,0.8154202027576973,-0.8273663940387355,-0.3745278967670884
6083772349604138752,201.55515557729467,-47.040970665418506,0.2608085307625606,0.23816209,-3.303446160784774,-6.816512569710654,0.924729338702152,-5.629723723474912,26.641760074889618,27.23007838935905,-0.10344616078477387,-0.11651256971065393,0.15580849489578313,-11.931757328574918,0.12529972647499987
6083772457011843200,201.49110456596145,-47.06537118495375,0.4001095271694563,0.18761252,-2.8056745339956968,-6.68694281448402,0.949038022996786,-8.226799579957085,25.17772890277513,26.487700240496913,0.3943254660043034,0.01305718551598023,0.39454158618973206,-18.094755542463613,-0.3788791944833199
6083772521402797440,201.51806541256823,-47.04877933088214,-0.0341489763399878,0.16950397,-3.292539747251418,-6.380773269916419,0.9800807956199294,-7.133618343075007,26.17324014707151,27.127974684095605,-0.092539747251418,0.3192267300835816,0.3323692374772554,-15.245871794355546,0.005338524984744936
6083772761920864384,201.42189559120908,-47.07137437727465,0.5613703859269286,0.4992762,-3.687536294294083,-6.71872079446265,0.902793264097427,-11.033015338927388,24.8175373635209,27.159484315037407,-0.48753629429408285,-0.018720794462649515,0.48789558964938323,-23.968269875723667,0.45310127649830867
6083772865000080256,201.4312582421356,-47.07153148927572,-0.4957352509800257,0.56470287,-3.671069244684914,-7.749825699718572,0.9230325516749832,-10.6533880049034,24.80811064345673,26.998833857798576,-0.4710692446849136,-1.0498256997185722,1.1506694716892445,-23.240216837036897,0.847093566335198
6083773762648429184,201.6110036437882,-47.1488172772899,0.8161494278948984,0.71761495,-3.875566278218664,-7.404769726508987,0.9188916281794358,-3.3652526073675157,20.17096336260593,20.449760098519118,-0.675566278218664,-0.704769726508987,0.9762633679851813,-9.471788798646626,0.7823344004826405
6083773895791998080,201.65039689024192,-47.12441057040254,0.529636462589243,0.35803324,-3.3607851078111786,-7.269043881523249,0.9595339031964528,-1.7679749509510945,21.635365775847646,21.707482297169108,-0.16078510781117838,-0.5690438815232488,0.5913229151596423,-4.671653193304673,0.20659696439848682
6083774174998983936,201.65301726733105,-47.10202760016129,-0.3197123985858356,0.47853065,-3.407017535125605,-8.055665527542708,0.9643238500829512,-1.6617265415754103,22.9783439903224,23.03835123520261,-0.20701753512560472,-1.3556655275427074,1.371380794096639,-4.136262451147181,0.3042607281744438
6083774308108986368,201.69644228520173,-47.10007636778484,-0.0993525293001859,0.33705312,-3.2304576180645466,-6.897573028313449,0.989519894886049,0.09902731900796607,23.095417932909754,23.095630234000527,-0.030457618064546388,-0.1975730283134487,0.19990689836799674,0.24566832614629244,0.029610202631868966
6083774617346818048,201.71232933058977,-47.05738734983818,-0.5304462004089897,0.42766243,-2.010450047253494,-7.380459740076594,0.9081473956777136,0.7431992243267929,25.656759009709162,25.667520876963014,1.189549952746506,-0.6804597400765937,1.3704213030832235,1.659222617292932,-1.208753808650239
6083774686066323072,201.6905605249867,-47.04971585390872,0.4082995983541727,0.67218244,-2.5607771929099044,-6.411390851992757,0.9805073617479668,-0.1394603665120966,26.117048765476625,26.117421109522123,0.6392228070900958,0.288609148007243,0.7013565693836542,-0.30594630110862625,-0.6407547932148392
6083775304541658112,201.65002679035064,-47.03726051596664,0.4161223392409342,0.24207756,-3.453998167760023,-6.759451407971177,0.9812675990603128,-1.7829813883536507,26.864369042001357,26.92347203939448,-0.25399816776002293,-0.059451407971176984,0.26086306587020724,-3.797137557549243,0.257377698481169
6083775411915991040,201.67332761438496,-47.0558343778079,0.5094365727508227,0.44641915,-2.9715257777696005,-7.202885906202933,0.9442669674705856,-0.8382030581433829,25.749937331526098,25.76357616760923,0.2284742222303997,-0.5028859062029332,0.5523537859753759,-1.864414075874117,-0.21199216926616127
6083775888657348480,201.685201885794,-46.99661769385841,-0.2515250515584942,0.4570922,-2.978143391617301,-6.726325116216941,0.9742600684980572,-0.3567370680239193,29.30293836849529,29.305109765423772,0.22185660838269916,-0.02632511621694089,0.2234129952059857,-0.6974904172890105,-0.2215197086538923
