source_id,ra,dec,radial_velocity,radial_velocity_error
6751292494547502976,294.81350324727947,-31.138545304885785,-34.98876,2.107912
6751299740152911488,294.71264128930306,-30.939583625422436,-13.747953,0.41137677
6751341113573259776,295.1014734056184,-31.007536590506454,21.331741,3.4694796
6751341830836349184,295.0723176937813,-31.010319238640122,176.14542,3.5640125
6751342208794234624,295.05487387917333,-30.960897303232322,177.29034,5.1913385
6751388834959032576,294.9606149557575,-30.974871030467796,172.95166,10.484961
6751389109837073024,295.03056770645287,-30.95790818535294,177.04767,1.9080924
6751389281635688704,294.99252457337025,-30.95520767722071,180.34602,0.7051372
6751389728312197504,294.9345536498029,-30.952402138417575,172.08067,16.889864
6751390660323515264,295.06481764600625,-30.925489758191056,37.209644,9.012562
6751390694683284736,295.0413273795737,-30.935153658316334,176.09729,9.403126
6751243119603515520,295.02799031797616,-31.153177236047647,33.742054,0.19345078
6751293868937036544,294.87093326439947,-31.107975062274306,-23.16036,6.8966637
6751294792352770432,294.8980961631154,-31.030736961862903,163.60738,13.731197
6751294865366364928,294.93100369239653,-31.014755744027834,185.99448,6.3917766
6751338983276788864,295.1955499921219,-31.056485529052274,22.319918,6.4147034
6751339120715741952,295.2162008320466,-31.03703323645425,-18.403791,6.0465407
6751342006933887104,295.04112534372285,-31.003129327830305,170.20206,3.714836
6751342934646728320,295.2049318221638,-30.9631848725449,7.4436707,1.3622106
6751345679126423168,295.28894349202164,-30.968334199596136,-30.92724,1.6090515
6751388564373025792,294.98939530519374,-31.003681756461138,172.84439,4.996826
6751388834959038720,294.9645151754997,-30.985783782559277,181.51155,5.8274403
6751388869318799744,294.97674896560875,-30.973265378860475,173.93793,0.8473614
6751388938038243328,294.95763394431503,-30.956716540503084,168.04344,1.0137589
6751389212916274304,295.0227538695048,-30.93548607885685,174.6326,8.3182125
6751389629531613952,294.9174678775211,-30.960442612446624,175.47989,7.322288
6751389693952487296,294.95754005041385,-30.951815108423958,178.19226,8.608796
6751391038280758400,295.04084154599855,-30.898602678455905,177.71927,1.0455937
6751391862914562176,295.02595244851653,-30.875798059706987,180.39648,14.109581
6751392137792531072,295.00794132299893,-30.854559182817898,3.1128514,7.3454347
6751242020091886080,295.0687329206044,-31.208980522072807,20.328962,2.5749965
6751242569847640832,294.98136803182496,-31.199916733173826,-95.669846,12.932407
6751245279967645952,294.83885060200913,-31.173416783218826,178.5241,1.1238079
6751294895432000384,294.90867494028623,-31.02599372455303,159.39749,13.006678
6751295243326579584,294.7996633660743,-31.047254795546955,-3.2175684,1.5182416
6751295312046056832,294.79602620696033,-31.045872508911557,-45.373375,6.1221867
6751298610581033600,294.75402171248226,-30.99364159245504,-165.87152,0.5441015
6751299602713996928,294.7600980508645,-30.948484117738108,123.475105,4.8770423
6751337815045706240,295.13670508098556,-31.054054829143396,187.56125,8.210791
6751338399161212544,295.2664322720963,-31.076483011328392,16.127113,1.9610503
6751340048428710400,295.0451792260606,-31.118343669902323,23.975975,2.2498581
6751341178000706304,295.01808634841785,-31.06280952384494,179.94899,0.9736526
6751341624678445824,294.99522331036536,-31.022917618450094,165.2927,4.3725576
6751343621841603712,295.075806332177,-30.95857882103406,182.13734,5.6299453
6751388457001830912,294.96952606289267,-31.01416807095335,190.28831,5.805237
6751388736178306176,294.94447499433335,-30.9913612147775,180.87378,2.772506
6751389144196819968,295.03586645887185,-30.953347301467055,179.18527,8.908978
6751389217214564096,295.0258350803528,-30.940552500030996,164.50206,7.001902
6751390174988829440,294.96087790194986,-30.928405813824366,176.89456,3.7327776
6751396845076761472,294.99209902898184,-30.732631015767048,2.4038167,7.4400706
6751397253090392448,295.1513185677555,-30.84292201404284,172.72287,0.9795898
6751406843760662656,294.81098585819564,-30.784883756396425,39.234283,4.022505
6751406873817132544,294.8171553369704,-30.780304166259338,26.36463,1.2775112
6751244253474823296,294.9216289686026,-31.20857157641233,64.68935,0.5258968
6751299396555528320,294.7457558369914,-30.969593171087876,59.68254,2.8524086
6751336028339286656,295.1073825007596,-31.160765642008066,-33.71553,6.692542
6751339429953405824,295.1736291300143,-31.02322163660653,120.60406,5.792401
6751342140074764672,295.0606931108631,-30.980216820705174,166.14394,8.710446
6751345614706300672,295.2569799750088,-30.970786130165763,21.77789,1.9666549
6751345958303693312,295.2650819062127,-30.93414493775262,13.719792,12.523578
6751388461300248320,294.97304369825883,-31.026375511222998,163.77766,9.547995
6751388972398065408,295.00279454354785,-30.984352924608213,182.24042,5.9829073
6751389659592730752,294.9435800383369,-30.962901770814142,184.1224,1.1441132
6751391691115826432,295.093949025845,-30.8267035074787,-12.502644,1.2717385
6751391759835356416,295.0151632024844,-30.882755483598952,197.00842,6.472898
6751392859347077376,294.88435585437935,-30.929777179375968,172.12129,6.589195
6751398352602018048,295.10077685461295,-30.800755265184552,-104.69677,1.5985208
6751245078109477760,294.8948433266512,-31.18086530231603,134.99481,3.701442
6751294796650051584,294.88668414143876,-31.026725688064253,173.63008,5.335537
6751295690003251328,294.9088025115779,-30.998239059981536,-17.42446,4.359508
6751337437088564864,295.15291303367707,-31.093494153762904,-22.87756,2.7298
6751341697696206208,295.0518495251005,-31.025701078021893,-16.769491,3.5676107
6751343828000066816,295.0819181910836,-30.93140384348499,179.78165,5.038468
6751350218911372800,295.1574679245466,-30.870559966839597,18.767467,8.341937
6751388426940518016,294.9653791740559,-31.03062421034297,2.3022451,2.8871968
6751389251574379648,294.97484448064273,-30.960896749814946,176.7629,0.113082394
6751389968830364800,294.9325691732874,-30.925563860010975,170.01234,3.1014476
6751390213647103232,294.9902307835947,-30.922153665960334,377.76883,6.4882083
6751399147179147136,295.113933274863,-30.749924562293415,-38.945675,1.4707952
6751407015559353088,294.8475125355387,-30.753343879860424,-48.57568,3.5747187
6751242913445084032,295.0761959466216,-31.17392771465889,27.18482,8.2368
6751245662224325760,294.9948988749705,-31.17434351299721,25.727722,6.9315414
6751293662778616064,294.74992950094276,-31.0822137333891,40.433086,6.5907874
6751295758722730624,294.896028705003,-30.993564600860992,170.60275,1.2949392
6751299568354219904,294.7422454704529,-30.951825737732168,69.7913,3.4712088
6751312453256145792,294.7522341007955,-30.84275879086459,-42.124344,1.7641187
6751336951752889344,295.10382363843763,-31.13606330637242,10.625015,1.4671929
6751339013337189504,295.167903618153,-31.066307828133024,175.39748,3.1137133
6751340593885154560,295.093316035605,-31.06700141234147,176.81401,0.7065939
6751341525898372224,294.97934306088735,-31.027667999315323,-100.87408,11.711055
6751341972574162304,295.03179109151847,-31.003796539405567,162.65714,8.488471
6751342625410825472,295.110291956456,-30.98775794038315,178.95015,0.508823
6751349497356767232,295.2670744130117,-30.870090729425236,33.23729,0.94470763
6751389320293879808,294.96783206999936,-30.95793612605478,152.37088,9.934876
6751389728312194432,294.9299493094112,-30.94781444863527,170.4677,0.71208006
6751390140629070208,294.94601268007887,-30.92510531749781,173.82077,4.980355
6751390278068071552,294.9757073017835,-30.913510656433186,183.25146,5.994815
6751391897274285952,295.04480507522226,-30.8636838322928,-20.850183,4.882903
6751395573766401792,295.005761571216,-30.812578106000892,19.574657,7.20666
6751396806413788288,294.98287705208725,-30.741239267366215,77.53526,0.3567862
6751398597423338112,295.0712899002452,-30.79209813727267,11.277159,6.8916655
6751245864083197952,294.9388204119683,-31.163537161014006,22.045568,0.32203516
6751294040735791360,294.90829888782105,-31.09116975731702,-68.36124,6.335129
6751299259119021184,294.8373383604761,-30.927723541993554,-35.857918,2.9997077
6751299744452404992,294.71723006972275,-30.947514406832543,-11.370361,3.4761703
6751341285379349888,295.02784976794754,-31.04656056811634,-17.665323,3.6134858
6751341319739091840,295.0389133555665,-31.031576429844293,182.24623,7.9210734
6751341968275841664,295.0231606313145,-31.0030946372133,21.455667,2.141407
6751342694128576384,295.1536136861703,-30.975623685288348,-8.31302,5.641811
6751342694128577920,295.1530405301588,-30.972792313419312,174.1758,5.8408484
6751343411385100160,295.0855361971327,-30.97061711428472,180.19127,1.0257876
6751345958305437312,295.26025560247837,-30.94058609263163,0.5655663,9.43466
6751389728312196480,294.93311523940105,-30.95648772547164,162.6626,8.899198
6751390041848518528,294.9111763788585,-30.920061976642113,178.81557,4.533835
6751390454165376640,294.93215594825404,-30.901252147552896,177.72351,3.5774941
6751390797762482304,295.07566646863603,-30.907610116567145,174.70038,0.88250595
6751392343950943360,295.03551877650716,-30.83804639173131,180.98279,3.5894277
6751395195809286784,294.98675087020786,-30.82199994160455,-37.017723,0.39128315
6751395672542424704,295.0100043406947,-30.785750888187415,172.12907,1.0022863
6751396089162510848,295.0005021975443,-30.74338369972797,169.67766,4.37215
6751401655440087808,295.05974525577324,-30.762780517708453,-80.68523,7.5567718
6751401758519304576,295.07071794065394,-30.749387127369,-31.937342,9.49334
6751293972016251776,294.8773912135801,-31.098678963755955,180.18544,2.810695
6751294414393509248,294.916672912943,-31.06165660520669,178.65727,7.282811
6751295513905133952,294.87419325764387,-31.027851169748267,166.11137,2.0682158
6751299813171879936,294.7542530468188,-30.932925982223036,10.219858,4.513992
6751337471448302848,295.17033650094004,-31.0769913675918,2.1908844,3.5968504
6751339189435223680,295.20794456031837,-31.028534666225358,178.12119,1.1654855
6751342174434480896,295.0415347235259,-30.97317825770935,-6.7629495,5.644413
6751389075477280000,295.0023463458854,-30.9548643400421,173.64764,3.6501968
6751389629531611008,294.9211429105016,-30.959187833626522,2.4896808,3.8420532
6751389762671947904,294.94552882641875,-30.941330460531418,187.99355,8.451322
6751389968830363136,294.93021268703416,-30.938172973911232,167.4875,8.563631
6751392648885449856,295.02345639046115,-30.818060123358475,-129.51881,5.8358154
6751392687548355072,295.04586537069497,-30.80327909004469,-37.175667,6.1020093
6751343720622019328,295.0772441364518,-30.940008610129727,177.94939,31.661821
6751349394277541760,295.2649630228066,-30.89991211736366,-113.07336,5.7482142
6751389423373049728,295.01015141133297,-30.93348296313168,182.27611,9.36514
6751390174988828416,294.9603214021068,-30.918493683755944,-17.590721,4.037964
6751390625963784064,295.0485802210455,-30.93844890364191,175.43085,9.31162
6751390625963797376,295.04827452936814,-30.932652776363472,180.06134,5.542849
6751392653188618880,295.03149022003174,-30.815699750286896,-10.250627,2.3224568
6751392820687461376,294.86917742632465,-30.935087762477437,-13.805882,3.8816824
6751401758519307008,295.0655736772692,-30.75089702684153,-42.782043,4.210295
6751247448930560000,294.9416705870231,-31.081386086030527,-21.010794,6.2215652
6751292254029332864,294.8348761171542,-31.150391406808243,66.90922,3.3918967
6751292696406592128,294.81984697946336,-31.095744468002792,52.010017,1.400196
6751341079221537536,295.0806597997196,-31.01252223195752,138.21635,14.336181
6751341560257312000,295.00267530837453,-31.027370133872143,-3.4576356,9.858072
6751342208794228608,295.0490015548366,-30.969585842736908,172.36002,1.8435987
6751343243884387456,295.19466779795556,-30.93815986983817,-14.54238,2.7050838
6751343617543524736,295.0724862410615,-30.961438472062312,-46.041954,5.2989073
6751343621841609088,295.07053571109515,-30.959871166375247,173.3749,9.234512
6751343686262994560,295.0645587734631,-30.950635355127115,173.4261,1.07347
6751346022720499840,295.2581020343495,-30.921753600203495,36.861908,7.14779
6751349359917837440,295.21766233178795,-30.876613618037997,-27.584093,1.1494303
6751388736178288768,294.9535987224504,-30.98951148690619,9.2572,2.1469262
6751389384714932992,295.00612436072134,-30.933115313250227,172.37791,2.8400135
6751389492092586112,294.99849141923096,-30.919501874602133,176.68192,0.5063169
6751390969561309440,295.018102165606,-30.910534160486723,170.2285,4.1608
6751392378310672512,295.0479877922244,-30.83127825694525,-64.04907,1.6225888
6751392584469128704,295.03592716501237,-30.826456046103445,29.794079,6.8732305
6751395569463210880,295.00945184694683,-30.813170929685256,-16.695854,0.7069545
6751398730559138304,295.098320468862,-30.7650609889195,-40.168396,3.0219195
6751246761735787392,294.95279570099945,-31.128978479934506,175.6189,3.1709206
6751295930521426304,294.8771819960014,-30.99086865659055,168.04906,16.530268
6751339120715739648,295.22172909220353,-31.04090552639807,46.099705,4.619432
6751341972574167168,295.023196239878,-31.009545482655845,175.86314,0.84468484
6751343617543518976,295.06587021777085,-30.96524212398031,161.89146,4.167679
6751343651903267712,295.08124834164215,-30.95997752608791,172.46092,3.3901074
6751343686262984320,295.05471224295275,-30.9503728073325,162.43983,10.841898
6751343828000057088,295.0878025461798,-30.93051279278967,174.34659,3.8612058
6751389492092585728,295.00441023379534,-30.913226406490807,189.52954,18.833971
6751390312427075584,294.9839105073457,-30.892383285031954,176.37556,4.3677397
6751390488525102720,294.95249429427884,-30.897047997411782,37.195244,0.42644072
6751390797762480000,295.08228621568315,-30.901442153303698,165.02185,8.331472
6751391038280721664,295.05372546159856,-30.90219255576298,180.2612,7.617765
6751395642485896064,294.985472744613,-30.802526847023763,-11.36403,4.700732
6751245524785392640,294.96393515277737,-31.19021556116709,-12.280613,4.297186
6751294998509061632,294.84043498513716,-31.062333335276882,-13.704226,0.5988515
6751295243326578816,294.8078066756665,-31.04947216064828,24.66765,4.7343974
6751340082788447104,295.05711155094843,-31.110479274336992,179.56238,4.2262387
6751340288946891392,295.068376990993,-31.063712691872748,-20.886606,6.1468945
6751340323306636672,295.02446623328797,-31.09624568495542,-0.7984987,7.959399
6751341319739092608,295.0327316325501,-31.03702731790102,177.52945,3.7457776
6751343690561123328,295.0630380575783,-30.94718177674315,179.64717,2.1427083
6751344274676653440,295.1128239292625,-30.905912037795662,-30.46915,4.65045
6751389453434383488,294.9939607939552,-30.940902934188287,174.99037,3.532208
6751390656025338112,295.05886955356215,-30.928507488198143,82.84909,17.29825
6751395775621639424,295.011248111686,-30.780124349626206,3.1995413,3.9985068
6751396260961209728,294.9392570175236,-30.78723085307741,0.23018327,4.0651207
6751242020091886208,295.06699456438275,-31.202640082003615,50.860523,5.0171328
6751246379481096320,294.9825072634742,-31.126710446210648,21.387535,6.7733054
