source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,p_pm,pm_method,r_proj_arcmin,p_spatial,p_cmd,membership_prob,is_member,dist_pc,dist_pc_err
6069334250096618496,206.7696570013112,-51.44099148882772,0.3440646084366643,0.33619237,-4.2596332341897645,0.45085123,-1.6421451751651928,0.27373698,19.444544,20.211237,18.717804,1.493433,1.1086559,0.0,gmm3,7.142271800682277,,0.00108111557187,0.0,False,,
6069334250096645248,206.7768806583171,-51.43387163597399,1.1669597287393645,0.4128,-9.758724430799248,0.4864427,-0.0253828793851135,0.31370172,19.760605,20.360594,18.67917,1.6814232,0.98161894,0.0,gmm3,7.144940414569357,,2.253128697569244e-05,0.0,False,,
6069334254396894080,206.77335901561705,-51.437734256745074,0.0138354519216349,0.87298286,-2.113711133710005,0.8297915,-6.573533146208071,0.8153753,20.470266,21.33943,19.524471,1.8149586,1.02414,0.0,gmm3,7.1516430216328,,0.0001709280089989,0.0,False,,
6069335147754153728,206.65491160450944,-51.49062224754579,0.6810317302546456,0.7264859,-0.6723853245700376,0.7139421,0.0665723009123006,0.69080776,20.41267,21.167393,20.08454,1.0828533,0.9617154,0.9728963612798344,gmm3,7.164527885614347,,0.8520818261257418,0.9362280879780954,True,,
6069335594420268800,206.6590877378712,-51.46823012500887,0.0319765294335103,0.25676018,-2.270212445139729,0.2987638,-5.237077213611424,0.22225459,19.114824,19.647593,18.488352,1.1592407,1.0465504,0.0,gmm3,5.908673506026651,,0.8889206893667914,0.0,False,,
6069335594430462848,206.6582388383835,-51.48341818797567,0.4112578323694583,0.14526978,-5.040143767016119,0.15173371,-3.129469050544283,0.12795001,18.259392,19.053581,17.44579,1.6077919,1.0042877,0.0,gmm3,6.775149478463484,,1.0634546868271606e-05,0.0,False,,
6069335697507585792,206.73386427859765,-51.4445090206608,0.7743000975619637,0.84485126,-7.246722182747471,1.0060842,-1.6861848387789204,0.7983127,20.495554,21.746777,19.455097,2.2916794,1.0752848,0.0,gmm3,6.219393879507281,,9.340050920385502e-10,0.0,False,,
6069335731863994240,206.6935413435429,-51.45588832452894,-1.08350430429863,0.98366916,0.3153692807085252,0.8375365,-1.7808975438540933,0.6924381,20.409702,21.086538,19.829151,1.2573872,1.0174326,0.3303249232911046,gmm3,5.775797384435952,,0.3518902272984381,0.2715795468083322,False,,
6069335766222636160,206.7267015761964,-51.43085875612847,0.3610338360273643,0.48551562,-13.319959430636146,0.74656725,1.593057602318075,0.40012434,19.940525,20.726274,19.06527,1.661005,0.91331047,0.0,gmm3,5.483464949717352,,0.0001678407164304,0.0,False,,
6069335766223844480,206.71041350465725,-51.44077478634003,0.192222378279666,0.89836097,-3.569682487633539,0.8690754,-1.5405927230657024,0.7503942,20.3691,21.33098,19.194534,2.136446,1.1344771,0.0,gmm3,5.438500797824648,,1.8416363210860376e-08,0.0,False,,
6069335834938512384,206.66708767440892,-51.443823906398215,0.2054527530741416,0.54833704,-3.031413610083165,0.61488813,-1.0305868733620862,0.66994995,19.524847,19.971941,18.704014,1.2679272,0.9453563,0.0,gmm3,4.658790466297616,,0.1584602331640517,0.0,False,,
6069335869312805376,206.64293614355063,-51.45685172762331,-0.1696394198915654,0.38334838,0.6475712032071941,0.449117,0.2071704864846204,0.32735962,19.667786,20.193096,19.2049,0.9881954,0.97306514,0.992981777806739,gmm3,5.089393965825545,,0.9814603645617952,0.988368682238081,True,,
