source_id,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,ruwe
4414864125567334016,230.2775202447396,-2.1451089043965426,-4.354218895084502,-2.075434299533091,0.30244124,0.25496408,0.33214916814000406,0.2721354,18.873276,1.1853733,1.1623675
4414881855191573248,229.7835937416892,-2.2784091428262587,-3.706105347058209,-3.0316963981181093,0.35742855,0.34546575,0.5626896143383556,0.35472444,19.31542,1.8448906,1.0652142
4414886940433367552,229.29393348915642,-2.4246311229399713,-2.555011983383788,-2.5296461913438293,0.3312909,0.25823444,-0.04183162341436161,0.28291065,19.229588,1.3625202,0.91487885
4414890857443611520,229.365214271389,-2.2647856163050797,-1.4251421158320283,-2.6650704710580873,0.44607922,0.38514927,1.7498912103249726,0.38761443,19.547297,2.869215,1.0365059
4414896114483010560,229.54265482123554,-2.249053598728423,-1.5842409627635918,-1.1920592219047699,0.15153621,0.13899931,0.3738353291695712,0.12892401,18.022629,1.0983486,0.9288497
4414904223381235968,229.83031194703852,-2.3101208352371407,-4.511437365977388,-1.4683184936700746,0.07903675,0.075621106,0.27269449998093415,0.07063421,16.835964,1.0345078,1.0451491
4414906250605860224,229.8193657235238,-2.1899580014749667,-4.374963938920892,-2.67151001457207,0.2490128,0.2327578,-0.049801481093240514,0.22807239,18.897388,1.7272186,0.9989284
4414911542006287744,230.25789646687485,-2.085436186033135,-1.0773128683726196,-4.439910000167559,0.21228346,0.17373501,0.11524776325287445,0.19009313,18.518448,1.0797939,1.0195833
4414918280809334144,229.78580451677163,-2.162722474067331,-1.8216088117927196,-3.2407133990666015,0.89986247,0.9306052,1.0527796547151147,0.8111745,20.461243,0.6210041,1.0029827
4414969786057810048,228.5332791661028,-2.4318989407733382,-1.3674883938918132,-2.99486473020651,0.09068278,0.08881436,0.6542781557907625,0.078443095,17.102278,1.3114624,1.0167406
4414974081025231104,228.96888778819044,-2.5238406281756487,-2.2653343500920924,-2.2806016108656513,0.36336553,0.3486338,-0.03861836927327562,0.36934075,19.38483,1.7001019,0.95774215
4414980811237980544,229.0732529752029,-2.426456473503144,-4.693506383313245,-0.6872673956500379,0.16237523,0.13035963,0.18658963791254057,0.1527122,18.212973,1.2742271,0.9192609
4414981738950918016,229.17141212183978,-2.4158428040561444,-4.632954122113121,-3.2401012767227346,0.43421897,0.34795675,0.2781224425259306,0.4110783,19.842323,1.1465816,0.87930554
4414988580834797184,228.75415601891126,-2.4522210143573404,-0.7080855106243389,-4.145816901058153,0.04352393,0.046872217,0.05176862327557851,0.0317326,14.752692,1.552288,1.094101
4414993696140351360,228.5604754221056,-2.3740326239907934,-2.289574282954332,-4.622554794695862,1.2565858,1.2753242,1.7980071697696902,0.83669335,20.29497,2.1458836,1.2888805
4414997303912434432,228.9458776570115,-2.3061371020144823,-3.5661738609273366,-4.494520674471881,0.27654904,0.21037498,0.35021496151924597,0.24397185,18.960836,1.6058826,0.9415764
4415003763543274880,228.92090624213048,-2.189856375296295,-2.6384667132761246,-3.0762704107854106,0.56623983,0.41567588,-0.36836208578684654,0.43606225,19.719656,1.3313923,1.082957
4415004175860142080,228.9231986372677,-2.141134683668405,-3.255597296786975,-2.284382728049778,0.33981368,0.26782268,0.16802517671848702,0.32044807,19.371984,1.8142853,1.019834
4415004214515802368,228.894170058894,-2.142507694792813,-3.6131139596574084,-1.7621285322459677,0.64361244,0.49515104,-0.07880089029615919,0.6096094,20.103262,0.7589493,0.9866764
4415032904897241984,228.12476761311507,-2.3314710015845677,-4.548334221374131,-2.4127779487310685,0.719967,0.49789128,-0.0048898182362264175,0.6728902,20.015017,1.3264542,1.0949799
4415037096785388544,228.0993681503734,-2.233920353546512,-1.2826325995346473,-4.158044326353238,0.08622834,0.07447559,0.5761610121980408,0.0864784,16.843273,1.1072063,1.1115167
4415041696694870144,228.47916993736393,-2.334494680971077,-4.422511461412412,-3.6244628681728246,0.43092299,0.41632476,0.6516830908714297,0.43837976,19.53897,0.8252125,0.9913872
4415062140739325824,228.44806555749048,-2.0681768899444544,-1.2101082751771872,-4.14940294872224,0.77504766,0.7093925,-0.6160850403567378,0.6378574,20.037895,0.58615875,1.0294684
4415082279841153536,229.11129399766043,-2.181771981229023,-1.4175045702174196,-1.22590785531312,0.024043519,0.01952096,1.923153523312373,0.020882405,14.41783,1.2550335,1.0421354
4415083924813448960,229.16491113418144,-2.149237116008595,-2.106613999929941,-2.367977042795473,0.7616162,0.61732763,0.23896811695340286,0.5955964,20.333673,1.07901,0.9593588
4415083963468490368,229.17284095091657,-2.140070920327744,-2.7666956486299017,-1.9405129639819527,0.7511224,0.7255543,0.8661486639981633,0.7183707,20.066967,1.5233974,0.99009335
4415274866174936064,230.67151713529327,-1.8002090496617575,-1.145354252456555,-0.6911383907997037,0.15722819,0.14915934,-0.21408520621046984,0.13849288,17.736813,1.5285282,1.3418998
