source_id,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,ruwe
2342657617745177728,13.319184425242137,-27.278609367394694,4.536725944562779,-6.246635557307589,0.32618365,0.34336,0.15197551771170786,0.3181367,19.648878,1.6289845,1.025369
2342676790478191360,12.94203358019089,-27.158506066831844,3.628895514267378,-4.56393393817076,0.4907602,0.60314167,-0.014262439648938524,0.55213106,20.28372,0.905386,0.9954368
2342687781299804416,13.381431596727598,-27.071268948055316,4.73660507550833,-6.611550948822817,0.39480904,0.3780119,-0.18059506777621748,0.39538833,19.67948,0.8912945,0.9855714
2342707782962914688,13.326814295674057,-26.89790450186314,4.315079315995945,-5.464317294453724,0.5435451,0.5898638,0.5055994625659319,0.56570905,20.076834,0.8291378,0.9970854
2342713894701380352,13.266619544619106,-26.722659689014396,3.7315551181719235,-6.79582979580743,0.45892158,0.43427402,-0.6270703236540713,0.4663791,19.511406,0.6328926,1.1123519
2342715475248672128,13.291404649044553,-26.69251016859802,3.6433146909683556,-6.12833811244753,0.31691477,0.3468586,-0.33874000990519765,0.3742038,19.3719,0.5980053,0.9371373
2342715616983548800,13.303239119957809,-26.674772883132967,4.608139674960287,-4.972076804110996,0.31366378,0.43752262,-0.34140111199759227,0.38437578,19.333673,0.7363033,0.990305
2342872812785635712,12.834800694860824,-26.881844458781703,3.2971535764151536,-5.473524299165534,0.63497967,0.7109725,-0.31118530259895444,0.72088677,20.334908,0.69698906,0.98753357
2342895318415351680,13.144247863578801,-26.761332993113374,5.600641711733572,-4.536689970437446,0.783022,0.717396,0.06694459561239113,1.0752178,20.43441,0.87132645,0.97711915
2342895936892333312,13.04604629450304,-26.75599124868324,4.121729638668649,-5.3331248816646735,0.49903017,0.44760025,-0.0038785240177496016,0.5466746,20.000135,0.8799,0.97780377
2342896246129907840,13.113178240672624,-26.720213543833058,4.119477469120634,-5.752924529456999,0.043831963,0.046411477,0.1324073580034917,0.048663687,15.994407,-0.022722244,0.96321136
2342900124483517568,12.939011373976625,-26.702565182875105,3.414789967706122,-5.956136170253542,0.31840742,0.33201075,-0.24315608922265536,0.35272354,19.282278,0.73091316,1.0702598
2342900571159198208,13.038179837983925,-26.649809948988786,4.2847115167407015,-5.595472672248551,0.13574798,0.14284436,0.08799481945978439,0.1509069,18.193392,0.86515236,0.9955337
2342900777317653504,12.989281026107655,-26.6347867873608,3.8706910032336332,-6.493260463894884,0.34270796,0.33756623,0.491266694524892,0.36560562,19.453842,2.1767292,1.018721
2342901017836670848,13.174479542285766,-26.757389505892572,3.8568895445430535,-5.474771229615232,0.32319158,0.32061684,0.16681424249139037,0.37398866,19.229937,0.72792244,1.0983044
2342901705030508800,13.237946806947665,-26.689510502623964,4.079702923582765,-6.250990068467315,0.9456688,0.86309516,0.47592703351772664,1.1665503,20.48881,0.7159023,1.106846
2342901979908432128,13.209666253097618,-26.6707680179499,4.9877900947499425,-5.196065432170511,0.47857556,0.5052278,0.1768067758685321,0.6732141,19.95959,0.8181095,1.0265188
2342902014268172032,13.226051847337514,-26.67087786474367,4.589159465137012,-5.505647579279169,0.30013898,0.3301498,-0.08106959918012112,0.38415292,19.380756,0.6626015,1.0245167
2342902018566023808,13.22607364610871,-26.65354806416965,3.8704709367223935,-7.238531883746312,0.61614764,0.99629545,-0.655715564962048,0.9406089,20.337162,1.0291576,1.0084251
2342902048628851840,13.141781025995682,-26.716840490503184,4.033599198939902,-5.521779026627493,0.46990842,0.46668178,-0.36344795321824797,0.53346854,19.99411,0.7975445,0.96448046
2342902151708082304,13.146172174153728,-26.699905885984386,4.181297878269585,-5.44286588485847,0.19323057,0.18244646,0.2686732757054175,0.19913521,18.512651,0.77297974,1.0473313
2342902186067816960,13.172201282706224,-26.703855534826186,4.2521112161641765,-5.788181954652245,0.15552121,0.1506474,0.28059368008388763,0.17685734,18.19131,0.8443737,0.96905184
2342902495304496384,13.151095165974288,-26.682237423032966,4.947932741986897,-5.416872997367558,0.6737848,0.7021694,0.2389117735780565,0.79096997,20.199991,0.7828407,1.0178385
2342902495304510976,13.144858592242695,-26.669448412312885,3.73270709566184,-5.753579669918492,0.32905957,0.34556088,0.11630940215847663,0.3875227,19.528406,0.63635445,1.0232106
2342902701462960384,13.179868343884765,-26.65659666055454,5.09485637953407,-4.866790119814508,0.80227995,0.8747978,0.45658882415671775,0.9188929,20.4026,0.9886112,0.9695539
2342902735822688896,13.197693453935678,-26.66506649341448,4.4484780072404675,-5.280041323340113,0.14117572,0.15818195,0.1480345058247492,0.1847693,18.263477,0.80563545,0.9175146
2342902735823173760,13.211744801181972,-26.658392775539685,4.092046391568277,-5.828162117787361,0.16060634,0.17446311,0.2281612805803039,0.21713898,18.456686,0.7103405,0.9894442
2342902740118378624,13.197742962204027,-26.662620465814385,4.792357124209459,-5.355676745027592,0.18067098,0.20830381,0.006159197992111065,0.24279656,18.626827,0.6000347,1.0214628
2342902740118379136,13.20818155862567,-26.658748093787487,3.8302107102469183,-6.4294807179503,0.36804047,0.40707815,0.02472839913627989,0.50873464,19.65694,0.65455437,1.0173109
2342902770182441984,13.211236764818782,-26.654180908217423,3.9523450703041934,-5.952870940031314,0.27213284,0.3821135,0.24698414085092374,0.34513912,19.164738,0.7009716,0.98792064
2342902770182456960,13.213338956095821,-26.645886691183083,4.467950249238908,-5.839025477374278,0.19969876,0.22138518,-0.2318174961142127,0.2545462,18.77661,0.65094185,1.0387402
2342902770185664000,13.220595789503584,-26.6545995673655,4.159684914110986,-5.680225104687188,0.18339308,0.2054651,0.06530926650135807,0.23769291,18.683165,0.6113224,0.9398695
2342902774478118144,13.222583682329448,-26.653807460261522,3.9882621132244056,-5.973818976196087,0.328781,0.3525463,-0.427412432717443,0.43697557,19.363758,0.6557598,1.0639428
2342902774478572544,13.219535890411176,-26.654056837297805,4.2180461519796495,-6.028812317065698,0.3487834,0.3804902,0.004906761827434436,0.46022728,19.508419,0.69179726,1.0412
2342902838902573440,13.19997062146601,-26.63911095503682,4.064092112255317,-5.752989416630541,0.1446838,0.16077289,0.11385779131706862,0.1837409,18.297453,0.77545357,1.0395885
2342902843197585280,13.212165041684152,-26.642916363801003,4.656143631251668,-4.470681363449013,0.33979568,0.36711556,0.5222785178966451,0.49163935,19.539589,0.7481079,0.99730825
2342902843198516096,13.200665337617806,-26.637595042584323,4.68662627461857,-5.319008089755155,0.6976422,1.0816597,0.5688406110598312,0.9141154,20.335815,1.0250759,1.080617
2342902843199818496,13.197737578158847,-26.642055994995886,3.448936316801476,-5.943352379598815,0.6967862,1.0523727,-0.6620646418901815,0.97884685,20.319302,0.9297066,1.0560968
2342902911918109824,13.173013580763378,-26.64180951571146,4.4776597171995745,-5.753554547444336,0.7910091,0.75573957,0.1627830059746821,1.0560331,20.476347,0.85886955,0.9993226
2342902941981129088,13.149837056964953,-26.656728477547933,4.008705792499343,-5.561832770015654,0.7729682,0.7890456,0.3915631005489779,1.0094254,20.368319,0.9839344,1.0526593
2342902976341528704,13.155722195100145,-26.638961364685528,3.9839693657448523,-5.59848896855584,0.25482172,0.2742355,-0.08566887336228622,0.30109,19.15741,0.73949623,0.94623643
2342903014996254592,13.173654869836302,-26.642161772534646,4.275551404300769,-5.623522145161677,0.17326766,0.19465236,-0.2745746572715399,0.20900697,18.56443,0.6722603,1.0280173
2342903014996732032,13.183105801974106,-26.647412755730677,3.2062231485812274,-6.804758314356292,0.50785446,0.5349091,0.17010575295367913,0.724644,20.120255,0.85129356,0.87071246
2342903049355986688,13.199773565702793,-26.627704426756527,4.4827447278530945,-5.832262082162879,0.2220302,0.3006556,0.3911694811088486,0.27116644,18.897684,0.6494713,1.0276663
2342903049355991808,13.190638019233898,-26.634126276332296,5.8631943730933695,-5.832306775483821,0.42055798,0.43589753,-0.8198672875987656,0.46624938,19.78785,0.8942661,1.0188287
2342903049356956800,13.203118764083893,-26.632911703296685,4.308046332292725,-5.257053799603796,0.6863476,0.7762547,-0.492071899959603,1.2258866,20.395214,0.7886925,0.98832256
2342903049358092032,13.195480185899294,-26.629496141030923,4.6664693995006035,-4.652778474270383,0.61563164,0.7318887,0.3664529635645258,0.7770043,20.055082,0.8849354,1.0926656
2342903049358092672,13.190980216698641,-26.632616520110524,4.04390448321928,-6.019863692297239,0.13201323,0.14406215,-0.04984369567993269,0.15158762,18.18036,0.79024315,0.9741186
2342903079420811648,13.168686616084802,-26.631154425165988,4.121296194739089,-5.693926882794692,0.066836044,0.07495571,-0.006232625069016513,0.07661385,16.989515,0.9590721,0.9852557
2342903083715701120,13.169716880155036,-26.632736894547662,4.061535715619434,-5.59819346427918,0.23191369,0.24277793,-0.2450000167766941,0.26301196,18.987343,0.6515064,0.9398543
2342903118075411456,13.178615090495704,-26.62120735537632,4.3668677093248105,-5.942164443472663,0.22999443,0.25566307,-0.05509251178049604,0.2922801,19.03114,0.6977463,1.0411721
2342903118075419904,13.187312022699903,-26.619393851386388,3.7343534429183296,-4.818370013883756,0.46355668,0.49160218,0.06141986468002068,0.49659896,19.780918,0.66166496,1.0911309
2342903118075441792,13.188517486975604,-26.62482285460962,3.4660623952750664,-5.981335371573705,0.42754683,0.39095154,-0.7584746928688091,0.44642314,19.734818,0.60225105,1.0135816
2342903118077564288,13.18765014234122,-26.626575875653575,4.2564327546382135,-5.540892875662246,0.06540126,0.07216534,0.3847579179531846,0.075067855,16.809727,-0.16449928,0.96084493
2342903216859020032,13.263963983670536,-26.66615468382741,5.580987323724199,-3.748100176829409,0.89300984,0.85381836,0.017961213975720702,0.91889113,20.438725,0.8657894,1.0737896
2342903427313604096,13.244543705921252,-26.66136988240303,3.8181668902242443,-6.0310961215711485,0.40474007,0.43032187,-0.3468754423706053,0.53612167,19.775946,0.711462,1.023527
2342903491736969344,13.238829898564315,-26.641967641029098,4.129984048065196,-5.506822134720521,0.23147622,0.2505917,-0.09846507073392714,0.28628898,19.007801,0.68761826,1.0010657
2342903526100132736,13.245714967665622,-26.637447264954332,4.346355484825826,-6.319729028152713,0.42005157,0.48021492,-0.6662496892718536,0.55789447,19.966846,0.8615265,0.9818526
2342903594816198016,13.28783634683713,-26.63322685128535,3.9590970636584766,-6.489388718611785,0.35428372,0.38909823,0.212233596818336,0.43335724,19.654613,0.6332989,0.95906895
2342903599114057216,13.284874857593095,-26.63854318508304,3.7397412009206024,-5.265269688471349,0.40982255,0.45901352,-0.6892665262160087,0.51605374,19.836946,0.63048744,1.0390445
2342903663535689984,13.274418341085966,-26.62385245060539,3.902578437439145,-5.729669632952827,0.13797072,0.15508758,0.14121785495473796,0.16295598,18.232376,0.82081413,1.0240276
2342904114510130304,13.310011839727505,-26.604537305021623,4.169352722227757,-5.770377863641642,0.16643927,0.18546334,0.0035537233675413463,0.19840407,18.537416,0.7464409,0.9856753
2342904320666788608,13.21598043506567,-26.6314618774394,3.852500682496806,-5.90304696758618,0.35047364,0.38979486,-0.3172748076251639,0.6064798,19.590498,0.5753784,1.0333691
2342904389388034816,13.252358669560365,-26.615150155963946,4.092948575298073,-5.872779895412986,0.052046623,0.060279906,0.11603609734037881,0.059683077,16.416162,0.9952202,1.0393822
2342904419453359488,13.259169455565994,-26.606288336436098,4.3176579470325445,-5.599923845056376,0.19969483,0.20607309,-0.17809609309018126,0.2160903,18.630592,0.63977623,1.0425545
2342904488172835200,13.24474307503955,-26.599440735234257,4.223943647728773,-5.650094965833431,0.09426241,0.103629746,0.03155849437297869,0.11392914,17.501394,0.38791847,1.0178593
2342904492467241600,13.244545888821714,-26.595228031495587,3.967332943565201,-5.933816256927715,0.13872397,0.15923004,-0.10300446001186842,0.17724915,18.258362,0.769474,1.00363
2342904526824721280,13.20342067618398,-26.620705120335714,3.565579754009582,-5.917865228031625,0.2762865,0.23976995,-0.2440300558648309,0.27028453,18.872158,0.64564514,0.9959079
2342904526824727936,13.20602383384584,-26.621413886133347,3.9223233224454903,-5.51910528299467,0.30638227,0.342524,-0.8114739165857808,0.4143107,19.446373,0.6696453,0.9833746
2342904526825201536,13.209908382288496,-26.618526114366514,4.356494909590034,-5.4571444481336,0.2593273,0.28575408,0.29559571350012326,0.33244503,19.14349,0.47113228,1.0111367
2342904526825209216,13.211911754104825,-26.62399541493659,3.801564202417695,-6.309847750337255,0.20040487,0.2162183,-0.021850717460933033,0.27789912,18.7976,0.6849613,0.9028499
2342904526826843264,13.204869403089234,-26.628684088233722,4.579221973894091,-4.306569198565314,0.3730816,0.42803827,-0.25101160079980495,0.47693017,19.720184,0.85531616,0.98189294
2342904526826917504,13.20760942043114,-26.615541412894036,4.213568614194171,-5.779724013511381,0.01780491,0.01982952,0.10299805958679908,0.020485498,13.917949,1.2590456,0.966971
2342904561184917376,13.215212272324983,-26.605011396143315,4.500892310846788,-4.911740766079124,0.2271528,0.2628799,-0.17465619419221948,0.28150815,18.999437,0.6483612,1.0141973
2342904561184926976,13.218220458790666,-26.60738719293346,4.026088868986833,-5.726522347177369,0.156588,0.17607386,0.11993899820067898,0.1942339,18.455364,0.7235241,1.026354
2342904561184931840,13.217269208612818,-26.610251983701072,3.755724069973792,-5.309031812242155,0.2893904,0.3242473,-0.8385548893571555,0.4023713,19.345741,0.8135948,0.99847543
2342904561184940544,13.216392842789814,-26.615305649620144,2.703051183657232,-5.7998027875374,0.8108666,0.78092366,-0.5644499562204641,1.2932854,20.357956,1.1474895,1.0216352
2342904561185323136,13.221610836277353,-26.611323536410765,4.5064975876563595,-5.29853729751963,0.3968474,0.4270174,-0.4757080361388676,0.5049941,19.769295,0.7528095,0.9432469
2342904561185670144,13.2212503672926,-26.60602254361745,4.198969326835618,-5.681563580722861,0.21874787,0.24661255,-0.37617806759744754,0.2715391,18.957567,0.6338692,1.0054615
2342904591251895040,13.184956779806312,-26.614021639323475,3.92556504486052,-5.655446501121418,0.38274175,0.37316164,0.3754963882151363,0.4301069,19.634975,0.42466354,0.9389351
2342904595544152448,13.194668895839046,-26.6110743373688,4.462644014083057,-5.600251019509329,0.18241957,0.20033336,0.16087016073490157,0.20388392,18.574112,0.7751732,1.0293248
2342904595544172032,13.193255610835566,-26.61742197600063,4.132701276450512,-5.617085384986465,0.14023055,0.15243356,0.24816285083207756,0.15907347,18.25064,0.7862072,1.0066737
2342904595544174848,13.195379462492328,-26.617154737324938,3.726984104038147,-6.151060254393861,0.16842644,0.18397988,-0.12918603344426544,0.19891372,18.527971,0.64066696,1.0416394
2342904595544669440,13.19447873671538,-26.620289254399573,4.941820239772214,-5.803770349865003,1.0747898,0.8110004,0.2825215404241994,1.2410138,20.489386,1.2961483,0.9260844
2342904595546390400,13.199294950854712,-26.60865046089924,3.838509227067258,-5.259081145606731,0.2336421,0.26294568,0.11357718335409225,0.2688428,18.80786,0.7568989,1.1422412
2342904629904339840,13.19625705496207,-26.599462736171844,4.3792434196862295,-5.7226077166924165,0.17585264,0.16951087,0.16177864407326734,0.17843258,18.33877,0.7118397,1.0610275
2342904629904359552,13.20626625349542,-26.599180236003257,4.246340932028542,-5.7959118489647174,0.4001809,0.5333537,-0.5031991950111009,0.4113456,19.190886,0.8036499,1.0608941
2342904629904375936,13.211455298617876,-26.6005695051862,4.507900511771431,-5.401861223622882,0.2898319,0.30144382,0.3557543228203154,0.31301552,19.223932,0.7554741,1.0381567
2342904629906128640,13.212245737301652,-26.602685165603564,4.223331090246888,-5.697305812974308,0.050158255,0.0582176,0.1985476629250974,0.05549107,16.144455,-0.05312729,1.0417392
2342904659969201024,13.21883245432271,-26.601146084936467,4.045084724820109,-5.793575091768259,0.016156223,0.016027475,0.09561128526019028,0.016189309,13.142392,1.3967285,1.0108085
2342904664264735232,13.229036575210923,-26.604310572457766,4.036642996133838,-4.770557343673502,0.74536234,0.74714786,-0.22259535068200176,1.0891914,20.429724,0.91610146,1.0328323
2342904664265931264,13.225967092788414,-26.599794711306554,4.2904963388924635,-4.586095044063725,0.32914293,0.388077,0.17177835652717327,0.39565668,19.28563,0.7782688,1.2217958
2342904664265932288,13.231376339323194,-26.599358732170053,4.28342436677976,-6.378011963830224,0.3733227,0.418669,-0.10817821869231561,0.49650824,19.74687,0.71567535,0.9702082
2342904698624220672,13.23477182816261,-26.584870675880584,4.0455586979561815,-5.653308687160373,0.3795099,0.38463315,-0.7251198309783113,0.4195294,19.64592,0.556324,0.949797
2342904732983528832,13.207614108822495,-26.588582067807035,4.436953181113918,-5.370262431084197,0.21527885,0.2840683,0.5731338543199131,0.261774,18.714964,0.74965096,0.9635567
2342904732983554048,13.209810561043605,-26.593064938830505,4.031878443523499,-5.541183887833993,0.231019,0.25935054,0.08410943238190527,0.2809075,19.067842,0.62760925,1.0030553
2342904732983905024,13.21565333424343,-26.582395539214815,4.523697507271269,-5.161784565677007,0.15115774,0.19428883,0.25177103079945207,0.17060865,18.244795,0.8066139,0.9948516
2342904732983908864,13.217193204132787,-26.582054826576055,4.376230454758559,-5.586418222089205,0.10489527,0.10552538,0.3279696478009634,0.10983236,17.557486,0.9473095,1.0573703
2342904732983949824,13.211816327961674,-26.59238961833606,3.7333815375587904,-6.756546553932125,0.34464455,0.43976766,-0.1372264188279794,0.44614792,19.484617,0.51184464,1.0672413
2342904732984226176,13.217389111952555,-26.59819166763637,4.23339664214645,-5.880503429922886,0.12987578,0.14640163,0.2576758632593594,0.15150584,18.191147,0.85897636,1.0151834
2342904732984434560,13.215161903005486,-26.593993125849845,4.664521794257595,-4.820632467329384,0.40437952,0.46550703,0.42956659392654795,0.54313195,19.84178,0.67713547,0.97054327
2342904767343631616,13.221848991122377,-26.576828012094705,4.422995691300316,-5.395307609870304,0.26473144,0.30874065,-0.12056893994183789,0.31477496,19.255894,0.99404335,1.0245192
2342904767343695744,13.228969417745125,-26.586805275712113,4.192500318579903,-5.525912265433253,0.13987042,0.16556476,0.001504158845677693,0.17392054,18.296574,0.7224884,1.0432434
2342904831766843392,13.284954926372034,-26.591818666365377,4.237958957385803,-5.1690780576664945,0.2940081,0.253017,0.4384721164309743,0.26797885,19.011084,0.70679665,0.9806549
2342904836063247104,13.283683620187762,-26.593722433637318,3.884900118863067,-5.920678735525309,0.40733752,0.36740446,-0.7562120439795055,0.4043426,19.591616,0.67879486,0.9982222
2342904870422973056,13.260122506013154,-26.596564578673874,3.7069619938924294,-6.524855076478078,0.4606895,0.46164012,-0.3164542182074011,0.50393504,19.91267,0.5868149,1.0065678
2342904939143843072,13.298756208751746,-26.575639500245508,3.8474561562856215,-5.935820020120006,0.3147971,0.33757037,-0.15246128986629565,0.38164744,19.388475,0.7682762,1.0133228
2342904973503579392,13.300145454710863,-26.571620442105516,4.884167690440409,-5.460303169161442,0.6114676,0.7110213,0.1981900015322944,0.70718443,20.316074,0.76438713,1.0210928
2342904973504129024,13.300615235169566,-26.572082042198293,3.765939872086678,-5.7037902510099086,0.78850424,0.9042971,0.32557762724350947,0.82733977,20.474886,0.5778084,0.9932877
2342905003565571072,13.289282849677077,-26.56983677497857,3.5456662660658966,-5.441022571092755,0.35270086,0.39594126,-0.10539326736329707,0.43578655,19.630236,0.72789574,0.9942545
2342905076581335424,13.242602271652805,-26.579207320782935,4.145237519627031,-5.361668083256938,0.28051063,0.32017377,0.2989023920510445,0.3728102,19.315073,0.7035446,0.99438745
2342905076582810624,13.247706822938895,-26.57777337713578,4.375860627772839,-6.203593390421776,1.0249919,0.9497221,-0.06714696140767526,1.1333948,20.460583,0.4771061,0.98620725
2342905106645166336,13.258780553126806,-26.565962550193756,4.391657206633576,-5.527566232256676,0.09167303,0.0959106,0.2876445853443853,0.1063448,17.253777,0.9450512,1.0720618
2342905145300780160,13.244405275564585,-26.57149465590829,3.1239226334705794,-6.348788733835502,0.2526782,0.2784946,-0.2026221652847458,0.3129629,19.099731,0.6545296,0.97063464
2342905175364277632,13.252898250090997,-26.559259319176356,3.994561805646541,-5.9712628546052455,0.17518853,0.1921563,0.0830993368599803,0.20411092,18.534624,0.693079,1.0437154
2342905214020205056,13.269068940724706,-26.550230505729985,4.8059872546926785,-5.341922405573861,0.1983936,0.22067125,0.2269321557621921,0.23676115,18.867193,0.6904144,0.98803246
2342905278443501824,13.262193595180754,-26.553934672542194,4.391265483667623,-4.156692931195889,0.23604631,0.25170046,0.37018023715076415,0.2590006,18.540565,0.65327454,1.347015
2342905312803263744,13.26660640844179,-26.539218572420726,4.223801896904663,-5.603695512114203,0.27962673,0.29338348,0.17039057948826075,0.31076792,19.265034,0.76171875,1.0047109
2342905385820377728,13.10625391752281,-26.663244972115244,4.135644946908548,-5.758586805417644,0.028484318,0.028287105,0.05205168220272917,0.031771973,15.192414,1.0900812,0.9951835
2342905518961511040,13.125602783807746,-26.655480065879477,4.170854370790911,-5.636819583201416,0.38267723,0.38387546,-0.37099581211987864,0.46572307,19.740232,0.80361557,0.9889197
2342905523257127040,13.132570248888538,-26.649647416051454,4.071916600622055,-5.984688402936169,0.27673578,0.3122218,-0.17379035982356142,0.34156275,19.301949,0.716074,1.0427746
2342905622040708992,13.071734620489803,-26.665585914919138,4.065429202190245,-6.074527747486108,0.44654077,0.45791155,0.31202856954440955,0.5935483,19.930073,0.72649,1.027297
2342905828199198336,13.08878345185203,-26.631204912304423,3.1397923027453283,-6.588818530719215,0.7049185,0.6979114,-0.09062761725046248,0.8626888,20.396135,0.70664597,1.0113208
2342905866856581120,13.099619134878997,-26.61699834129549,4.274779387454646,-5.459319229625386,0.27112496,0.26463845,-0.16710890301365677,0.31141976,19.245022,0.67157745,0.9455543
2342905901216367872,13.132937654968986,-26.644275013502238,4.3574853412445975,-5.675013896363943,0.2423743,0.25960624,0.053274533569264745,0.29072902,19.115847,0.6569023,0.8758086
2342905965638145280,13.131945186274422,-26.635310962368177,4.331437905206211,-6.10517181233367,0.26544392,0.29938138,-0.03980340804792151,0.32847,19.249159,0.6323128,0.92271245
2342905969933634688,13.1286897638493,-26.63098842567311,3.9175234919970836,-5.889476879824183,0.24921481,0.26978844,0.0034073598364774,0.29791677,19.069393,0.66744995,1.0602715
2342906004293808896,13.137913533396606,-26.612838092292023,4.143013827020402,-6.226180408118346,0.2750056,0.2839563,-0.181515903684908,0.30868223,19.22489,0.6441784,0.9884646
2342906038653133312,13.157143355740736,-26.621791145350947,4.020206619137331,-5.642286434214975,0.5356357,0.59638983,0.3751647294109793,0.74832654,20.195164,0.7068653,0.99208516
2342906038653624576,13.159625218473678,-26.61851430739086,4.110647806537909,-5.738651890321055,0.23810226,0.2659014,0.10081403770353142,0.28415084,19.00864,0.66999435,0.9358471
2342906073012805632,13.175547540202915,-26.603576748453385,4.41940665963055,-4.592989901425697,0.13534243,0.14848635,-0.2606249407989719,0.16088955,18.16669,0.7422981,1.084661
2342906073012805760,13.174583623338124,-26.603058427644,2.4553666967660193,-5.705104071197317,0.3762329,0.39499745,-0.2821712312350766,0.48094827,19.52377,0.8510685,1.0839843
2342906073012819200,13.166377980819718,-26.609916930812723,4.164952486219202,-5.127240523580846,0.38853827,0.41010314,-0.5283413828898289,0.4247926,19.635874,0.81160355,0.9608882
2342906073012828288,13.176606313175991,-26.605672351248455,4.2557695732811585,-6.543408736201174,0.11936619,0.13326114,0.45584896262233043,0.12915145,17.622864,0.5450363,1.2256979
2342906073012851584,13.171588637961825,-26.612206498642802,4.548833101457686,-5.647461299873511,0.42521742,0.35698903,-0.017395888038942545,0.39908075,19.572077,0.7959728,0.9806643
2342906073012877696,13.181715002657105,-26.61159988816277,3.9959442502787708,-5.69072025338466,0.27598956,0.29416937,-0.9672356489145645,0.35853478,19.192068,0.5630245,1.0428592
2342906073015046784,13.164594154015793,-26.612754448357872,4.093447980514539,-5.782909533317863,0.039768934,0.042344846,0.09772412682314888,0.042631086,15.861833,0.0069265366,0.9770985
2342906107372997248,13.152860266777871,-26.602073814370456,4.468939969793482,-4.357263641448783,0.50207937,0.39579773,0.02350635733784029,0.493289,19.588991,0.7575302,1.0467883
2342906107373010048,13.140036140818662,-26.609880243400447,4.265195475278546,-5.148549920126481,0.3117178,0.33864683,-0.051982972337319557,0.35028782,19.132236,0.6452961,1.1932464
2342906107373076736,13.15144992003233,-26.616209487730803,4.57562091951582,-5.550004143639427,0.32135037,0.3170165,-0.043941149759279985,0.3727513,19.417923,0.66543007,0.9813534
2342906107374863744,13.153997724370885,-26.606008175520582,4.836833062030547,-4.62620503151891,1.1172272,0.93402404,0.24319865850419226,0.9332296,20.238157,0.91584396,0.9952249
2342906141732212992,13.157946508005324,-26.597144566106348,3.660509087778069,-6.055378936208701,0.27439648,0.30204964,0.5884070482135503,0.33764192,19.245762,0.7456856,1.0062097
2342906141732238592,13.162406916544779,-26.59936367368737,4.302642892333929,-4.843280979191259,0.59221846,0.65597874,-0.788707994417527,0.7189667,19.982,0.39806366,0.8788231
2342906141732241792,13.157628137014038,-26.601291515914212,4.498871710979935,-5.596066354973431,0.19649227,0.19571362,0.2481486333226968,0.21893407,18.63056,0.91965103,0.98693705
2342906171796605568,13.113089752341285,-26.61578519853093,4.387779857855994,-5.961815694985621,0.31059977,0.32445976,0.31209876952915017,0.3858411,19.502394,0.88846207,0.97859997
2342906176092005632,13.11756090778359,-26.626248395149464,4.178177770681902,-5.817207341965813,0.33390477,0.35020655,-0.12131486479342324,0.41663572,19.536928,0.7595482,1.0146408
2342906176094233984,13.12240675164053,-26.614747768670437,4.18812319163085,-5.9439566302246,0.26892596,0.25245243,0.052833838111386186,0.2835172,19.045336,0.6889763,1.0436738
2342906206156945280,13.126848298021493,-26.61349659522383,4.458757664677765,-5.601409886105925,0.22700223,0.23629546,0.27503703670613844,0.26686826,19.025627,0.6827202,0.9760849
2342906206157005696,13.134700067434997,-26.614277786825692,3.969967457074038,-6.055560561881296,0.33739164,0.33517495,-0.04748691733599407,0.38217065,19.479189,0.78061676,0.9727793
2342906210452571520,13.129079927831091,-26.60442355949721,4.463514568068529,-5.964388495410162,0.51785415,0.5381962,0.10111551337584157,0.70100963,20.1218,0.79323006,0.9773071
2342906244813702272,13.109293254376409,-26.612079323918316,4.077020741043536,-5.85311525747352,0.15952954,0.16987313,-0.10688531591473957,0.19534339,18.559,0.66108704,0.96333283
2342906279171559552,13.122964996934313,-26.59605873942101,4.185768246257135,-5.549652918749606,0.13946137,0.14591123,0.3058478194056037,0.16514969,18.2894,0.7955494,1.0184501
2342906313531406208,13.147064761971519,-26.601041764917273,3.4744647865332974,-6.353055973652824,0.4725116,0.53537446,0.45529260710856884,0.5635087,19.960398,0.7024784,1.0099686
2342906313531424256,13.141702480880031,-26.606163530296023,4.1778680385532745,-4.1812573073622055,0.5162689,0.5818958,-0.8102687638241495,0.7117419,20.050762,0.67611504,1.1111387
2342906313533287424,13.145042220005552,-26.60364827606547,4.098013563370851,-5.678120460630608,0.027193783,0.03028752,0.07162290039682107,0.02970028,15.052778,1.09797,0.94464016
2342906347890611840,13.15831093340041,-26.591303995847465,4.402838253506592,-5.742640659056162,0.3622213,0.47751904,0.04569644123707367,0.45746037,19.413837,0.6807308,1.0314839
2342906347891048832,13.140679526582772,-26.59019185577605,4.269521664948753,-5.886605648932166,0.24535473,0.31568408,-0.43235502396514724,0.26997662,18.78153,0.66879845,1.1415713
2342906347891105664,13.147992839873694,-26.59551245334065,4.349980860639346,-5.496627405981466,0.20326422,0.23618396,0.074891927262924,0.26011568,18.881666,0.445158,1.0249553
2342906347891107712,13.151583794353844,-26.59449896343505,4.082174312806088,-7.270260843287145,0.36127606,0.4102805,-0.0824776323864457,0.49295485,19.598185,0.6475849,1.0275843
2342906347891113344,13.154838420767778,-26.594023765074123,4.8088815409007735,-4.800061429064346,0.17731479,0.19653043,0.050838340017336364,0.21939223,18.633944,0.6855297,0.99805915
