source_id,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,ruwe
4414465621320859648,230.6620073316015,-2.400530824368661,-3.974311435846338,-1.6396895324205907,0.34512478,0.2750634,0.47184876545141685,0.2646719,19.269989,1.2943306,0.92546403
4414468026502561536,230.74689130146194,-2.3049924356189297,-1.9605449205516459,-4.404059308372694,0.22515774,0.1787841,0.25477323963486287,0.18261111,18.637209,1.2771091,0.95801836
4414716722291229440,229.53349060276395,-2.880324420568756,-3.4946913568754336,-4.271265994636505,0.89027613,0.80252314,-0.4695031115160085,1.0038238,20.329742,0.52192116,1.0056517
4414717929175632256,229.69059044693424,-2.8549209236011532,-3.665582749827486,-3.0893375655826496,0.5795316,0.4669802,0.39419515395203797,0.48471802,19.864344,1.0970974,1.0425371
4414752215899426688,228.84034464950687,-2.877905587470467,-4.140010178945147,-1.5494816971190588,1.0698398,0.9771136,1.1586714255333277,0.70532435,20.247606,1.4320393,1.0285271
4414754449282165760,228.94976836079312,-2.7952239121828213,-2.363052335810234,-3.585416160300951,0.27952018,0.28644568,0.03438687358868128,0.20955876,18.665495,1.0455589,1.0213048
4414755273916153472,228.82714041094363,-2.8553193147089027,-3.009491538814336,-3.358432863140565,0.81216866,0.79133314,0.745253690772325,0.59620404,20.003206,1.8756447,0.99892354
4414757374155242112,228.85890102600678,-2.7772771917241665,-2.8071017585744764,-2.5728798969726614,0.40218124,0.3869185,0.24096474852186925,0.2910328,19.06602,1.9929771,0.91620636
4414758091414451072,228.82576367966877,-2.771783887536161,-2.9338975142012744,-2.167956576956151,0.45881388,0.46040505,0.2955603567262386,0.3581326,19.494978,0.8261986,1.0405927
4414759023422686976,228.85901853214372,-2.701921756028256,-0.998920964857882,-4.478579147753175,0.13648833,0.14442037,0.4559383379756897,0.113061346,17.58289,1.2140312,1.0976852
4414762390677103232,229.26578681663568,-2.869537604087089,-3.915390454404408,-1.3523699514109984,0.08599205,0.0725226,0.5687813320491244,0.094776474,17.21857,1.0818062,0.9782795
4414765066441306112,229.06917942279287,-2.815300118580087,-2.72898400211411,-4.114248014888388,0.31072578,0.28918788,0.20275296623974343,0.28392646,18.892008,1.0806904,1.0170939
4414769120890466816,229.3674317411537,-2.7717233317387966,-0.9085478101179991,-4.254176631869169,0.27087384,0.21202317,0.6361089941032493,0.26399177,19.019144,2.1104698,0.9790209
4414770495280043008,229.4808306610442,-2.7091745743193494,-3.0662390713999743,-3.921764470811268,0.39433545,0.34609988,-0.20678742639069714,0.45051098,19.391947,1.0238457,1.0719342
4414771496007777408,229.4275275465129,-2.6947664925341486,-4.127872080471992,-3.1636034510960718,0.15428104,0.11470148,0.18458533532514126,0.14225492,17.99809,0.93346596,1.0180715
4414773832469998464,229.2758464990556,-2.674656282337371,-4.202325035872054,-3.727019699626057,0.1406812,0.11189392,0.61744120905702,0.1338605,18.016125,1.5145683,0.9660037
4414810490021997184,230.1204307149698,-2.629352197916632,-3.7745820051402337,-4.069852780107306,0.3357317,0.2898427,0.3754656573822471,0.30153883,19.068823,0.98225784,1.1429447
4414836843934982784,230.3454287698223,-2.4536900040719702,-3.3070447407512016,-3.571470256231289,0.17118979,0.13524544,0.8642369741395616,0.1684484,18.156828,1.7894115,0.94412756
4414846224143605376,230.38093536549084,-2.3253704282554346,-4.7006887023538795,-1.0334952259053607,0.879031,0.880009,0.6478428032744704,0.94230276,20.362806,0.4663391,0.98558474
4414846945698131968,230.45934445227763,-2.249152233272764,-4.009130761821113,-2.2186669241413006,0.3865458,0.33555138,0.2696409144641333,0.3827045,19.501526,1.4566097,0.95058644
4414848324382702720,230.08374812257625,-2.4612012369301097,-4.681183661000463,-2.427239521729797,0.3256064,0.2952535,1.0121140638146426,0.33478165,19.157352,2.6821918,1.1081654
4414854092522949504,230.0998387137603,-2.3306639872658512,-3.2047509388198883,-4.33274731723833,0.14806238,0.12755218,0.16402658969822373,0.16345203,17.978413,0.9786949,0.9317241
4414858529225003008,230.35013312079454,-2.2525282361735153,-4.500472936735173,-3.5510109561036436,1.065114,1.0890001,0.16145113642945239,1.2351227,20.316826,1.5142326,1.0933012
4414870211535977088,229.41972067174936,-2.5572982847333217,-2.0771310851053366,-3.590936101875555,0.99492645,0.8568457,0.9455883929213416,0.85176885,20.413158,2.1769485,1.0396839
4414875739158083712,229.83785026491623,-2.437563541064189,-1.604535418444548,-1.6355054789121777,0.24673411,0.21931875,0.8549454762348113,0.2208926,18.63294,1.3629456,1.0180873
