source_id,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,ruwe
1355509614402201216,257.87974872189125,44.392115797562965,-6.550652451232396,-2.5375082922073267,0.03340477,0.036010694,0.20926217239565792,0.030820597,16.246923,0.8681307,0.9859514
1355510954432019584,257.9911056045059,44.41824472700881,-3.7014066054845465,1.352961595908163,0.26001692,0.34475,0.0027570641183613798,0.27016032,19.692373,0.6077404,0.99834305
1361378223355395328,259.7869634496489,44.63989632271961,-4.435402577279192,-2.4562019825894463,0.12570286,0.1538949,0.1810333596734555,0.111472785,18.399616,0.9611206,0.96165377
1361378227651137024,259.7927638942311,44.63938560115974,-3.358104946839396,-2.5854648303000345,0.14956595,0.17779608,0.11250779135327103,0.13563721,18.598772,0.7749424,1.0738215
1361380976430274176,260.0571601596761,44.68978343870302,-4.227994042494747,-1.0617993084154822,0.051110722,0.05572265,0.35318029544299706,0.044333376,16.841158,0.8611069,1.0261521
1361385164022689792,260.04649047864797,44.787232065091516,-3.6479274736190233,1.0965315132858542,0.14545438,0.16230816,0.250713735480102,0.12172659,18.625204,0.99715424,1.0073014
1361441758807634304,259.5493153179701,44.826347922223086,-3.491895654929857,-1.2768430353711993,0.02541598,0.035412367,0.5112680034641347,0.025101947,15.572176,0.7826338,1.04716
1361503876918313216,258.5968970293224,44.46499139524036,-4.881723004395907,-2.5588259391936337,0.1354752,0.13655888,0.6696884042418033,0.114208855,18.390429,1.7872734,1.0500488
1361520438312410752,258.4076095540309,44.73520523551371,-4.026736219595392,-1.1554397604631852,0.66494,0.69848394,-0.46722180892946524,0.5004365,20.419819,1.4019833,1.0508755
1361532846473414656,259.1542450147423,44.82740802318315,-6.510518306498492,0.29998848741355777,0.05123122,0.052949637,0.28096447796744506,0.04365658,16.877047,0.88139343,1.0071635
1361536419885022592,259.0556687092106,44.848870883882725,-4.862300207433446,-2.095034832067867,0.3121633,0.3287236,0.48676314145705196,0.25484276,19.71752,0.6896992,0.9596649
1361565282066509440,258.1537184190594,44.66130950250494,-4.482945409824974,0.5155019406076129,0.06940079,0.085530266,0.37678155257677365,0.060674742,17.354574,0.99653435,1.0032426
1342052347992157440,258.8356325055963,41.42133485113224,-3.443226892362977,0.37767132536572,0.63294,0.6996728,0.8053195656175607,0.47931948,20.39769,0.8635464,0.9791208
