source_id,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,ruwe
4414035368677388672,230.35160062971187,-2.9401260904173596,-3.4349483432377554,-2.4565874939926418,1.2084103,1.2079539,0.2959679335301226,1.2500366,20.444435,1.9463673,1.2444221
4414044336568667904,229.9954381683674,-2.9279233405998437,-4.1123653107490465,-4.196955616448508,0.11979786,0.10437702,-0.009979767583692518,0.10458228,17.728662,1.2373352,1.0002131
4414062684669217920,230.6859795924103,-2.7676148202915223,-0.8884955285977245,-1.06274805837646,0.3164064,0.2741698,0.19727236251403774,0.29154432,19.292486,0.95999146,0.9666132
4414072859447648256,230.80931931697785,-2.5658201002017313,-3.7861832593989426,-3.331715274383959,0.14382677,0.11984312,0.09242125637661974,0.13691215,18.06101,1.2314663,0.9766911
4414073370547834624,230.42420504406968,-2.7940147244899936,-4.655318701131463,-2.6645008467856584,0.5590878,0.5240405,0.7011813927517789,0.6067578,19.920738,1.2159386,0.990719
4414087153098776832,230.58874934971917,-2.5257813773473297,-0.7580600154122823,-2.5891916981288867,0.08775375,0.06603936,3.112405630279803,0.0684167,16.87076,2.4220057,1.0065233
4414448445747643776,230.84523514160975,-2.513474727591504,-1.9499023380520195,-4.11672195228777,0.1378508,0.11853778,0.4734429804585557,0.12522353,18.035992,1.4817677,0.94648254
4414455450838838656,231.21820239372818,-2.346345221376283,-3.3947750730278194,-2.9878428646590223,0.2301845,0.21585771,0.21596628722968322,0.2135158,18.651873,1.0373974,1.0256903
4414460677814508288,230.84947807383205,-2.470879681073389,-4.04720863517583,-4.015488422817565,0.2693419,0.22316952,0.7731620995758458,0.24628949,19.005198,1.9396381,0.9580622
4414473283543073792,230.87722377111257,-2.302213768402412,-1.1631060401011446,-2.363542714195904,0.89325607,0.6487929,-0.01577018238546314,0.6693715,20.28705,0.80404663,1.0788021
4414492009600586368,231.3730884369781,-2.1024946779764733,-2.123188680101843,-2.599540805115804,0.8248922,0.7370802,0.18689863860006833,0.6792738,20.328503,0.91254425,0.98023397
4414493865026491904,231.53540749384103,-2.0212735592613003,-3.8383791911255374,-3.287553301100226,0.40657422,0.32414606,0.28296463715102244,0.3310094,19.513819,0.8454323,0.97918016
4414495411214917760,231.1660579737255,-2.1947654648933312,-3.100116403322096,-0.8449030762942121,0.78322107,0.7993115,0.25206076122590937,0.66430134,20.00665,2.5468616,1.0359106
4414505895230268544,231.3483945485902,-1.96053637935172,-4.669420742120255,-4.573719282989326,0.037612997,0.030808324,0.19763013483946695,0.030977229,15.451111,0.21655464,1.0021511
4414589316379952768,231.58125774654508,-1.9122930015953468,-2.806006760571081,-2.6293563198837187,0.79524225,0.69887745,0.5210368480069847,0.61564094,20.309254,1.0366154,0.98966783
4414606530608893824,231.35853770643408,-1.7995113700423553,-1.181148114347602,-1.095262827321351,0.32680628,0.29472306,0.07286322202228773,0.31339344,19.1908,1.4057903,1.0663879
4414607149084194304,231.38727771426994,-1.7508721309804078,-4.589784381952836,-2.8982450041195285,0.277082,0.21460128,0.4746631466693922,0.2619568,18.946428,1.1589184,1.0293305
4414615189262992000,231.57467293812718,-1.655011168625451,-1.2595798269164968,-4.191599183661474,0.667904,0.60376465,0.5099320957649548,0.9431463,20.15792,0.71442986,1.0719683
4414617152062941184,231.73488691071196,-1.5524615708774951,-3.8271345862130923,-2.755930478279844,0.08707584,0.08265091,0.588345579223876,0.09093189,17.07447,1.1053352,0.99429655
4414678209317979520,229.0274025351687,-3.2297591808077453,-2.835868133873837,-1.6304316682002478,0.28931317,0.250949,-0.29268366749613894,0.23006457,18.845379,0.7078285,0.93566597
