source_id,ra,dec,radial_velocity,radial_velocity_error
1360218723920772480,259.51767146269594,43.17481226697186,-74.33463,5.1112366
1360404747547331584,259.3446229604553,43.12983429343009,-115.5107,2.5428257
1360405430444913792,259.3040019428878,43.13762960429581,-110.382324,1.9680872
1360405464804609920,259.2710131200259,43.1374549603595,-118.00325,4.0221395
1360408728979771776,259.2835961013883,43.1791341590773,-119.2234,1.3336691
1360410343884596096,259.34046767982977,43.214829594223104,-110.96351,0.5719832
1360411825654191872,259.3505953840232,43.31908919545669,-72.545876,1.2061386
1360216314441914496,259.3079299441572,43.03033038817356,-75.7852,0.50864
1360405056785526784,259.2341232626131,43.10337284039434,-124.956154,4.471363
1360405636603361792,259.32598511779787,43.15869180196921,-105.99204,2.6861439
1360405670963029120,259.2639363650541,43.14533623411215,-118.43809,1.4560715
1360409592271214336,259.15938176408656,43.2040572631278,-107.079994,10.800059
1360192266922253312,259.2101621860987,42.96092000217385,-36.857,5.022501
1360218105445484800,259.44605474113035,43.1200593198349,-25.454714,3.0184658
1360381451645627904,259.18041171016614,43.07115163683404,-129.81477,6.345708
1360404434012417024,259.3246685785218,43.095517272502505,-119.40258,8.980831
1360404747547357440,259.3405343976156,43.13771053336445,-129.25941,7.912553
1360404983765400960,259.2365780269735,43.093549873061875,-7.663373,0.933515
1360405262944028160,259.2283446005537,43.12269829164623,-120.02731,9.073551
1360408733277638784,259.2861569546193,43.18278413773608,-122.70942,5.452107
1360410348185288960,259.34115476214515,43.217231902381705,-33.950924,2.0327358
1360212333009422848,259.370749330809,42.982262477235885,-51.77585,3.7560353
1360216456178048128,259.34983831534873,43.050919521882975,-22.696857,4.142
1360216627976766976,259.2913764064303,43.052541678925905,8.095459,7.8090725
1360216731055966848,259.3490411497718,43.07814322899707,-114.28102,5.4750824
1360216731055973120,259.34250567598986,43.080515330040846,-118.56386,2.0043442
1360384647101110272,259.1425608961844,43.08874927203723,-18.705074,5.9555526
1360384647101112832,259.156175974268,43.10433046668203,-118.03802,0.53445286
1360404163432211456,259.23382946172836,43.068708267772145,-124.25453,2.0236628
1360405159864825088,259.2132158164958,43.112075127780116,-116.27415,4.0292554
1360405293005895808,259.25366393109124,43.1298779091388,-114.73936,1.1836425
1360405396085154432,259.2870252884173,43.12002316380227,-125.432945,0.9841605
1360409042515360896,259.2513209596045,43.19660744208049,-118.311424,2.1187055
1360216181300170240,259.266385010429,43.034171471393925,-125.5172,4.927668
1360216250019649408,259.27602456418026,43.05151625430377,28.440636,2.8395057
1360216353098847232,259.3008564148175,43.03912879694563,-124.16063,4.3471694
1360403922913610240,259.27008568925453,43.06357730503325,19.741087,7.33859
1360404541388884736,259.3432246332723,43.11562622806139,-125.34958,4.3361235
1360407358887922560,259.372983558658,43.204094754965986,-113.58747,7.8450837
1360408252241363840,259.20209736308186,43.13738208420128,-59.578712,4.209989
1360411580835175424,259.37048253707906,43.290450772204515,-35.74502,0.30124927
1360217624409131648,259.5224058895653,43.11698131579441,1.5201117,3.5986063
1360385025058263552,259.1571717505454,43.14475785284991,-122.97268,1.6933577
1360404266511434240,259.2517512008274,43.08654803043162,-126.21545,2.1928208
1360405430444910208,259.3004844567755,43.13305613133467,-133.80376,0.78155005
1360405499164376704,259.292834922412,43.143643872507475,-117.624405,2.209809
1360405774042272512,259.28370593213907,43.17165597310871,-116.55741,3.5468595
