source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,p_pm,pm_method,r_proj_arcmin,p_spatial,p_cmd,membership_prob,is_member,dist_pc,dist_pc_err
1360211302217344384,259.3850636095196,42.9505524538887,0.2852179842935638,0.06258416,-5.27861077189768,0.077077545,-2.4299560730811938,0.0781565,17.492687,17.883778,16.960342,0.9234352,1.0844427,0.0,gmm2,12.021370183166288,0.0297981071722494,0.0154831347553204,0.0,False,,
1360211783253613568,259.2894624634973,42.93465051699517,0.2346178066712251,0.090303026,-4.965588859517827,0.10603764,-0.5745294888493098,0.109012306,18.22033,18.488514,17.844429,0.64408493,0.9950605,0.9978230299155636,gmm2,12.08092411259485,0.0219266841561724,0.9973746092583262,0.6489138142005583,True,,
1360213325146603136,259.48194423745696,43.01233198718416,-0.1638935879484133,0.10649172,-4.8819189554265305,0.12644129,-0.4561667509266865,0.12661381,18.330925,18.591597,17.944006,0.64759064,1.0437566,0.9976655242626408,gmm2,11.512176732932277,0.1383582331884746,0.8880498308019236,0.8735226924910106,True,,
1360213668742925056,259.442791114782,43.00232773338202,0.2235811552612966,0.26565108,-5.09082579298599,0.34343475,-0.8489845903571986,0.29295686,19.81623,20.057196,19.435328,0.62186813,0.9677476,0.9975298861304448,gmm2,10.70209880963634,0.3829388630108176,0.7136356236736948,0.8382915673483408,True,,
1360213840541726080,259.4203006371228,43.01551504443359,0.0859925458619206,0.037023775,-4.919564450415876,0.04500154,-0.4076611192406772,0.045287162,16.431942,16.401638,16.529015,-0.12737656,0.9894944,0.9975616751751298,gmm2,9.459365559615891,0.6797829714699725,7.410215466303153e-258,0.4968316171370486,False,,
1360214016636601088,259.43882950655507,43.03566410786116,0.1735187226381744,0.060540862,-4.928168379106309,0.070076086,-0.6289800978489185,0.07550806,17.336163,17.693624,16.827816,0.8658085,1.0005076,0.9978471860201824,gmm2,9.16760388714042,0.7262072727187834,0.8109340675581753,0.9014060920784948,True,,
1360214497672931584,259.52130280133173,43.07132562662176,0.1191570234832644,0.16393888,-6.268879354068046,0.19832373,9.679159821606536,0.17618822,18.965183,19.659744,18.238543,1.4212017,0.99437517,0.0,gmm2,11.220349525729668,0.2231765401371474,1.6628134730844203e-37,0.0,False,,
1360214733894778496,259.2464998368648,42.94002291216268,0.0319672981607795,0.27952185,-5.090711315844441,0.30660734,-1.2645368852564824,0.35468304,19.802116,20.179016,19.413729,0.7652874,1.0374182,0.9945719905621372,gmm2,11.848189870259551,0.0590308483098212,0.8302237876840562,0.6175509121693126,True,,
1360215283650624128,259.32383939736667,42.99515788654664,0.8905217665623051,0.5374814,-2.9813762160472184,0.66623324,-1.3886759656676808,0.6022268,20.486412,20.426666,19.64561,0.78105545,1.1216085,0.0034748632894784,gmm2,8.652233371541925,0.791121847424759,0.99725421711587,0.0023755618931215,False,,
1360215386729950336,259.3522617405193,43.0132051361787,-0.1805433205459522,0.39204922,-5.23371814555345,0.43939674,-0.4455374845625242,0.43098947,20.305096,20.537992,19.900574,0.63741875,1.0155263,0.9970026343845156,gmm2,7.999026200767738,0.8495207099755434,0.6991821651727737,0.847092581514251,True,,
1360215592888382592,259.3427483580868,43.015554543752046,0.1763859229266638,0.06979778,-0.6798556487082418,0.081961915,4.9593435549407445,0.07998998,17.658106,18.033018,17.144146,0.88887215,1.0608512,0.0,gmm2,7.713348382821758,0.8688520851198143,0.0405988064967603,0.0,False,,
1360215661607869952,259.3488743827058,43.031903916272434,-0.0233453168758497,0.1560772,-5.049734421723936,0.17579253,-0.641554906839863,0.16944323,18.953403,19.245201,18.584116,0.6610851,1.008024,0.997789274377348,gmm2,6.915090331188645,0.9089222168760088,0.9026076053285323,0.9501354612892378,True,,
1360216177003949824,259.27785085827907,43.03649542125508,0.0411000205188739,0.07610129,-4.942995390484097,0.08784612,-0.5917539099469722,0.09012942,17.831728,18.119637,17.381468,0.7381687,0.96345675,0.997837446818976,gmm2,5.965672329703353,0.9387339277300776,0.9314109683858092,0.9649495367391708,True,,
1360216177004160000,259.2803766904802,43.03301565389079,-0.2865612590164726,0.3684421,-5.072028816460788,0.40502912,-0.891488914495739,0.3974285,20.133385,20.544014,19.75037,0.79364395,1.0389321,0.9974464744087084,gmm2,6.173088590338292,0.9334182674215442,0.928565530302837,0.9633084549110118,True,,
1360216181300170240,259.266385010429,43.034171471393925,0.0875787879979132,0.015209321,-4.912512171384634,0.018165091,-0.7062847595998072,0.018729372,14.374344,14.818113,13.753866,1.0642471,1.1351478,0.997817047901336,gmm2,6.136256400206996,0.9344039215655414,0.959972694503188,0.9791534532121706,True,11418.29000903538,1982.9509175515195
1360216284379883520,259.3083082983604,43.022242120572095,0.4368502906279116,0.46761873,-4.386930926100397,0.5017316,0.2891721445941476,0.5014311,20.010418,20.4714,19.56638,0.90501976,1.0122646,0.9747016073514388,gmm2,6.925016034062786,0.9085245135036032,0.3325915118034177,0.6567893164083342,True,,
1360216348808162176,259.30148182619,43.04127319864052,-0.2814059823865493,0.44287172,-4.131481794243831,0.55723244,-0.3566385952409199,0.4923194,20.298306,20.689104,19.762924,0.9261799,0.98860943,0.9886780641863224,gmm2,5.749367374670735,0.9437113926054428,0.5479145648399057,0.7710403478677367,True,,
1360216353098847232,259.3008564148175,43.03912879694563,0.0683553365713332,0.014389484,-4.848714015123207,0.017635303,-0.6927748027495675,0.018465497,14.372182,14.815016,13.750121,1.0648947,1.0281078,0.9977774616885386,gmm2,5.872303265342449,0.9409493869681976,0.9558160129801644,0.9771514557150996,True,,
1360216456176611584,259.3612105265778,43.06227592114821,-0.3955511610782046,0.3343256,-6.011270351858196,0.3839758,0.0282157706786999,0.35558236,19.970211,20.131784,19.5331,0.5986843,0.99150866,0.8588163709434267,gmm2,5.648816756606432,0.9458469880409976,0.5600550935753946,0.7413793930075888,True,,
1360216486241616256,259.33599715016265,43.05794103265105,-0.0342975718366039,0.08066193,-4.9618542983838,0.10108759,-0.9936026614222658,0.09189514,17.926298,18.123896,17.428173,0.6957226,0.99837345,0.9971060740563626,gmm2,5.264984646911656,0.9530842661106528,0.9995869279576994,0.9990029627932182,True,,
1360216524897531008,259.363580095816,43.08019546941495,0.0552022986936695,0.035370834,-4.946634387210477,0.04439301,-0.5433576210958777,0.04070147,16.349072,16.716986,15.804695,0.9122906,1.003003,0.9978010956495612,gmm2,4.93025331086264,0.958372686203141,0.9965346610716046,0.997738367312858,True,,
1360216559257287040,259.30079771459486,43.055419151593405,-0.112765580249641,0.3909077,-3.5733677557030576,0.56182015,-0.4888609569689324,0.41329113,19.823505,19.733637,18.959156,0.7744808,1.1216843,0.8300243176204838,gmm2,4.907590315773691,0.9587005728803218,0.7966361462432414,0.8564703499360284,True,,
1360216589326334336,259.3126637184633,43.06474470040809,0.0641733637082795,0.055526584,-1.6734006967167208,0.06754246,-1.7892042441079474,0.06814988,17.103243,17.39741,16.615467,0.78194237,1.0841503,0.0,gmm2,4.49148553819257,0.9641249545973556,0.0387819716443464,0.0,False,,
