source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,p_pm,pm_method,r_proj_arcmin,p_spatial,p_cmd,membership_prob,is_member,dist_pc,dist_pc_err
2686825506225796992,323.3420041117303,-1.0247862289124567,0.2364100930950208,0.21514319,-3.365112028448695,0.21007669,-9.55162126654202,0.19439757,18.489601,18.791534,18.12212,0.6694145,1.0010082,0.0,gmm2,12.15215587918322,0.01,0.0455209590596583,0.0,False,,
2686825884182942592,323.36489352820445,-0.9832658299005488,-0.1087450850319755,0.38894773,3.217558141865991,0.38957176,-2.444115966863836,0.27336162,19.516916,19.832344,19.056849,0.7754955,0.9739779,0.9943645367292104,gmm2,9.598936051294988,0.5729498376795653,0.6423571574236199,0.8094789471536676,True,,
2686825918542674816,323.33975796219414,-0.9936360938850628,-0.0481878159727371,0.37417862,-3.175250250308821,0.3722358,-4.042490794368171,0.26828066,19.491184,20.154886,18.766396,1.3884907,0.99237734,0.0,gmm2,10.311630765850856,0.4056355251929919,4.125149322170926e-15,0.0,False,,
2686826433938756864,323.4503787621433,-0.9826435197072416,0.1121359468961157,0.3056943,-0.5671374564849839,0.3010726,-8.900096598951293,0.21535802,19.159782,19.56243,18.50502,1.0574093,0.96903634,0.0,gmm2,10.915033629998684,0.2438190244250891,2.0220018658156328e-06,0.0,False,,
2686826846255626368,323.47015952214326,-0.9671891187538988,-0.8180816794262568,0.6100564,-0.4322693971208423,0.5761969,-1.976369301322061,0.36611915,19.934105,20.516115,19.267633,1.2484818,1.0094591,0.0,gmm2,10.778435257941332,0.280619598130333,1.8062606550262003e-05,0.0,False,,
2686826880615365888,323.4450709545076,-0.9673517283497898,-0.0700551368950949,0.30854854,3.4004156120899665,0.28995675,-2.609801735413717,0.19152015,18.960041,19.229197,18.558,0.671196,1.0307878,0.9931634714824866,gmm2,9.959088126730098,0.4932479046746306,0.6386250278626733,0.7999558045334962,True,,
2686827567810806656,323.3827168982393,-0.953141169353492,1.647312550177519,0.82930714,-3.4809395078419327,0.8801988,-9.922758540743178,0.9401371,20.27486,21.13874,19.243,1.8957405,0.99486035,0.0,gmm2,7.883400730797378,0.8147272629965648,3.566784736001496e-15,0.0,False,,
2686827877047824768,323.45383545387114,-0.9242363579339754,-0.1217309818615277,0.48789853,3.3203925863856285,0.50846696,-2.003028115689158,0.3137992,19.699286,20.016777,19.331661,0.6851158,1.0311728,0.995132786393622,gmm2,8.163162142073825,0.7882243552820867,0.9983603647069628,0.9947077746540132,True,,
2686827877048460544,323.4551733997944,-0.9188008956789367,0.6981590987284974,0.99361485,-20.13951235241448,0.9993593,-32.149566302599496,0.8214999,20.123768,21.156979,18.946983,2.2099953,1.1613238,0.0,gmm2,7.979884076446889,0.8060263103919927,4.1975601407341456e-29,0.0,False,,
2686827911407547008,323.4154325400504,-0.9361634593083298,-0.5812831714798768,0.39192247,3.559347722105195,0.36517805,-2.070994683875452,0.23223989,19.190573,19.43684,18.736444,0.7003956,1.0131257,0.995381492614152,gmm2,7.476891144626517,0.846879557329979,0.9991014913154674,0.9966898370968688,True,,
