source_id,ra,dec,radial_velocity,radial_velocity_error
6029349930020507392,255.28487881768905,-30.297063835737568,-176.90692,4.246534
6029362020263996032,255.24432929747337,-30.254299287403793,-66.76621,3.2269528
6029362402608781312,255.2229375572143,-30.261806009089447,-118.75244,3.7545054
6029362436968539392,255.2074643890082,-30.25801539591218,-70.39805,5.3986936
6029362982336873856,255.25213361795542,-30.217543991298395,12.248626,2.4890037
6029363261602321664,255.21982362747727,-30.19801342342143,117.50046,0.54112583
6029363364707426816,255.34008440569295,-30.239230169663315,26.732115,1.583863
6029364120621875456,255.38945893698866,-30.166486119177833,-82.44037,9.051015
6029364597266593792,255.31030656703336,-30.1806026367308,-67.35691,0.6563058
6029364704634386944,255.2560402254316,-30.18844451432168,32.199757,2.9070594
6029364910895803520,255.26540258643809,-30.154084056530902,-85.758835,2.4554794
6029364975208848000,255.31366091590638,-30.162886638854772,51.077538,5.229735
6029366285286562816,255.1933399001414,-30.169701960170496,-66.68168,0.13959059
6029366354006036736,255.16755158273324,-30.189865929376854,0.69542694,2.7970154
6029367350438515456,255.18085198085745,-30.12214916553657,-68.5153,1.5765215
6029368136298280704,255.22410597544933,-30.1185905536067,-80.978935,5.913978
6029368308103427712,255.28276642484,-30.10622376963102,-77.77677,1.8437424
6029368342463145344,255.26617865816232,-30.102331164094032,-68.04431,0.69891226
6029369102785723904,255.17222138016194,-30.103146672537793,-76.150536,7.763374
6029369137145477760,255.1763037119966,-30.08100865684291,-108.094925,1.5820769
6029369613765094784,255.26009847506813,-30.03652513347511,-37.084476,0.31184402
6029369854286016896,255.22029004380897,-30.016348201655322,-39.064632,4.3955173
6029369858700334208,255.21699348436422,-30.017911922897355,-37.478893,1.6646569
6029389306289598848,255.43390589638022,-30.05944043585516,66.86324,2.041882
6029392256835274752,255.2877937252682,-30.034664939800336,-68.17657,2.847775
6029392329946845056,255.3280205848013,-30.031458800459742,-100.614395,1.0910752
6029393292019660416,255.25848949832366,-30.00373661576785,-35.665413,1.5686185
6029393356347203712,255.2439219230524,-30.000884711665435,-53.11994,3.2163212
6029393356347269632,255.25417056562816,-29.998151547406593,-53.790634,7.1179867
6029393566897511808,255.3302946476329,-29.98633841501012,-49.033176,0.66120815
6029414079667554176,255.09715233277836,-30.129583227568897,-32.680653,1.0027751
6029417103325114240,255.2088332033395,-29.976426146315802,-8.878104,33.465103
6029417133286371456,255.17683943108122,-29.97893411943292,-150.54178,5.1200647
6029440571030901376,255.221482338799,-29.968771703908864,-16.44077,4.208126
6029440910225716224,255.27349053319298,-29.93437896573195,-1.147152,13.185209
