source_id,ra,dec,radial_velocity,radial_velocity_error
4421458450851241856,229.63029176666902,1.769756658918179,-30.942142,0.7589569
4421464910482066048,229.54180706018835,1.8046053930618233,-61.35588,9.001932
4421470682918108928,229.60320745557914,1.8230320000931106,-6.911986,27.860428
4421477245628169088,229.59091208838387,1.959929218352417,54.81331,6.7902884
4421478860535939584,229.56791211486362,2.0360778596483624,51.46788,0.6868735
4421478894893878528,229.59311728648788,2.0406765951721377,47.30824,17.064054
4421554211444865664,229.85913320826603,1.8904838960950499,-20.083921,9.146143
4421571666191993216,229.65687149092597,2.022534958414527,15.913983,10.24465
4421571666191995008,229.6511066611495,2.021223831812582,42.8429,6.8632116
4421571734911485184,229.65370796799388,2.034882144768751,53.43357,3.5935757
4421571868055005312,229.66729427898449,2.0516674975258447,48.40553,14.34605
4421572864487332608,229.61883932475794,2.0807027082475638,39.687305,0.8951913
4421572868783094272,229.61850890718648,2.074809855726461,43.180943,0.4897988
4421572933206864768,229.6503398663458,2.0922143786860667,49.71945,7.0402784
4421573139365220224,229.59861496723292,2.097657865711957,8.105986,10.326632
4421573487258384640,229.69714962935825,2.1236808420635533,59.111973,6.402887
4421573521618184192,229.66886531011656,2.1260065055646655,67.49125,2.4390805
4421573796496295808,229.65161591709642,2.1474092372871136,50.45021,3.4723568
4421622656044260480,229.66564939788714,2.2092233564620263,65.87608,8.354286
4421451407104870016,229.63830211546895,1.7102134327892902,-2.0783737,5.4253707
4421452163019123584,229.5023789370994,1.7158257119504778,-3.1579378,6.0979786
4421470511119416448,229.5714908146196,1.798944595889765,-19.031454,3.9000297
4421473191179021312,229.64085437819628,1.9224982094167917,-59.943104,3.1438713
4421474565568567296,229.6616289692516,1.9796784217814059,-41.32772,4.9538035
4421574105733508096,229.7635411129741,2.134197203354105,61.26991,0.39188674
4421620079063748992,229.58638039232653,2.1114763016930302,50.515846,3.4078522
4421626298176457984,229.4920579105295,2.2799523009748826,-12.746544,3.7833557
4421631688355053952,229.8822641708482,2.3797692106944135,-29.905067,0.854776
4421646703560718848,229.55166490463034,2.412169588422686,-19.738287,1.6244414
4421647360696155904,229.59905565417233,2.4703578240043274,-15.195213,0.535267
4421476416697339520,229.44722865031125,1.947302956369025,55.432716,5.13762
4421478684440064896,229.52243742825738,2.033707538346518,51.72362,0.82015294
4421479204133336448,229.58298293125864,2.06518467116743,44.6431,7.5303526
4421518786551972608,229.3161517093665,1.9922712671783576,51.717373,2.3459785
4421526689291799040,229.44595416642744,2.0810449181379087,49.753475,1.3589721
4421527239047615616,229.4803141891135,2.1235603362731106,78.27467,6.405616
4421550947269719552,229.90778712022723,1.8621596866687808,6.302005,3.802556
4421554314524081280,229.85130123368359,1.9137469785121564,62.79308,4.5882573
4421568844393473152,229.68732028496413,2.0342800928561373,61.076305,1.0092939
4421569020492117120,229.74812633144447,2.035422046865192,65.48593,6.823067
4421570493661036288,229.86984035290354,2.1141267898378837,59.80917,4.57373
4421572280371888640,229.68920965312296,2.075054576398546,60.60219,0.9206323
4421572490825804416,229.6767936410445,2.08010960092444,63.18932,3.6274304
4421573517322513408,229.66479833282074,2.123242600231249,49.105804,0.5489764
4421580599724465408,229.85977253002386,2.1871877855005617,17.677254,3.2900338
4421622960981513728,229.72984137862255,2.2426681621396223,54.459103,1.3055519
4421624580189612672,229.50328862098965,2.1980495341899906,51.045124,3.3877687
4421638324084889472,229.46149647264386,2.2997721212218774,-0.34615993,13.081633
4421640042071809792,229.49367810358905,2.3526986227269564,24.529787,4.1982975
4421451952563605504,229.5475251297484,1.7118758043866689,-32.547653,1.6134161
4421477279987915776,229.59339165295103,1.9782264339988456,41.651432,8.185765
4421478100328619648,229.62185552351625,2.035055860153392,48.66593,2.4862096
4421478860535941504,229.57225580355896,2.041533091139975,-65.254654,4.247425
4421479066694386816,229.55256109977017,2.0528281348872532,51.34768,2.4645498
4421479135413870720,229.54345372283206,2.0588884359244495,54.5671,0.9525925
4421527513925524864,229.46772932358706,2.1340404277274105,44.94049,3.816838
4421550908610139904,229.9034445258881,1.8541901237817686,-27.612488,0.8285373
4421557028943928320,229.97447060204465,2.017994701890471,-62.7771,3.9526772
4421557956656865152,229.92981138240918,2.0340486556244364,-59.244545,7.6327243
4421558025376342272,229.92184797638143,2.0414716218348765,-57.644424,0.209157
4421568848693444224,229.6874067625053,2.0380004220819097,77.768684,10.200233
4421568883053176576,229.70056196249328,2.0380814474188136,12.765532,3.551248
4421580805882912768,229.7946538077564,2.1977392913186615,56.394196,6.6346793
4421454327682825984,229.68614602665747,1.7159356681231879,-41.241825,5.035085
4421456801583790720,229.84270831138366,1.8031421772501453,-61.456886,2.4398642
4421474840446480896,229.65772592944143,1.9960839985547234,56.563084,5.2619843
4421478929255408768,229.60327103602003,2.048079007095673,59.90229,7.092092
4421526208255444480,229.56511106085165,2.091183716672198,36.016388,9.263749
4421526448773625216,229.51700319986776,2.0987824579375647,54.37061,1.7766846
4421529094471927040,229.24787848915463,2.0934772520992393,-26.05681,1.7921072
4421543559923355904,229.29629038520378,2.2286478747261538,28.894978,6.6338553
4421572181588298112,229.6570943123408,2.0862806402432237,57.995655,2.0302167
4421572933206851456,229.64222980624072,2.0885044529077748,39.371258,0.66182345
4421572967566561920,229.62743638615993,2.094283543205775,42.646492,1.1569422
4421573070645750400,229.6079800213599,2.0854206242271855,62.20058,0.55236053
4421575067806451072,229.70277909298505,2.1630877994498596,56.220272,4.6565824
4421624820707706240,229.45854004523463,2.2157920095423678,-44.283176,0.25149995
4421635781465128704,229.7165000532628,2.427992367942571,-72.77186,0.18137473
4421461062191363968,229.72226177775278,1.8832276477540815,24.491188,6.9728794
4421474599928306048,229.68046834648587,1.9922828983443335,48.387463,6.4607224
4421530262704597760,229.36869159933892,2.130746453830938,-122.76576,7.28776
4421571700551739904,229.67100916997302,2.0400495424087666,56.339733,6.975639
4421572456466031488,229.72589374230583,2.096458990865754,60.50703,4.64999
4421572490825787648,229.6800527991355,2.0766003041501735,53.3228,9.433204
4421572692688805760,229.69662878702957,2.1054173851830167,61.954956,1.9193869
4421620147783248512,229.56853493806992,2.121580934059877,49.369,3.4926512
4421622278087022592,229.66869914397276,2.1790246296004194,39.867573,15.541859
4421622892262631296,229.69291725628293,2.2300468503984114,-46.165768,6.6812577
4421474565568567168,229.66409251042577,1.9809558457691094,54.829746,18.291025
4421476695872401920,229.50686056405192,1.9711159014497537,-32.7234,7.497238
4421478929255508864,229.59517407156582,2.052684273659879,54.21661,0.5822935
4421479032334646784,229.54890505178923,2.047749923518937,50.45389,3.615163
4421554069706105472,229.83846643572434,1.8744105194457275,8.675893,0.6091944
4421556062570929024,229.79674788969248,1.9794402142158243,-19.927057,2.29456
4421571700551740928,229.66320901751288,2.0358182829485285,81.44203,11.906753
4421573311164076160,229.65576417869667,2.1021819802666286,52.505558,1.818498
4421573899575028352,229.757360737237,2.109741230846475,38.626408,4.572288
4421574964727135872,229.7046228288456,2.1288306139266227,59.26681,8.474413
4421461611947179904,229.76043419962596,1.921164561978907,68.65525,6.240571
4421470511119417472,229.5648691696441,1.8018399841364403,17.833572,6.3189087
4421473599198793728,229.67585801118662,1.9419631332756995,-69.28595,2.522746
4421477344410272896,229.59689057705816,1.987832157209419,54.664692,0.91005015
4421477962885464192,229.5992680149957,2.018554903839282,55.65472,3.4814723
4421478379499596288,229.55910325469796,2.0228186749370503,39.776875,5.040689
4421478516938562048,229.52012475786887,2.015231430770566,49.37524,6.102993
4421478959322064640,229.58397335986055,2.0589125845396854,51.562035,3.2040133
4421530739443687168,229.4272654987115,2.161739557051459,-79.83188,5.6101427
4421551187787888640,229.87978172284164,1.8801591469145738,-34.90122,5.634176
4421567538723544064,229.72043609970422,1.9703437804255133,55.855778,3.6695275
4421568676894741504,229.69082448166387,2.0213543282098247,56.191757,5.843569
4421570944637486464,229.7670036326496,2.090415256964905,44.807804,5.228955
4421571391314576896,229.8082371326371,2.1205475771307714,58.520813,6.5231547
4421572731344114816,229.70610024852144,2.117668357321914,61.452763,3.237148
4421573281100087424,229.61280021864036,2.124871874979464,39.62997,11.507797
4421582244691546880,229.8499158336931,2.2699144400234896,43.6689,8.718865
4421620731898798848,229.62713124850035,2.156190640808197,50.744133,5.124858
4421622587324697728,229.6286084685853,2.20461808217193,57.92269,2.9005957
4421623480677899136,229.63256072614814,2.2252045896796653,-5.819669,2.3982449
4421630661863461888,229.77213836460064,2.3528267964936704,-8.835497,4.289219
4421465082280763264,229.4321608272041,1.7704360655551703,-41.252846,2.155236
4421473981453007488,229.64329277066102,1.9393901691654956,8.193956,3.2467873
4421475733799698048,229.5019708740908,1.9340863051341117,-20.674654,8.4584675
4421477967182712576,229.6012146450079,2.019150602938729,49.65026,3.3275542
4421478924962331904,229.60067373686553,2.0477889746795697,60.185074,1.7398281
4421479165480490496,229.57675165364523,2.065170511366488,58.511673,6.8715606
4421526276974926848,229.55420175520803,2.096256518002768,56.15051,2.8338413
4421531946331782912,229.397080984186,2.2119153028305454,-67.28029,8.189603
4421556719706283136,229.93616477343056,2.001520308521448,-25.556934,5.2308154
4421568230218128512,229.78466755387367,2.0283646005724885,64.56354,8.71502
4421571700551730432,229.67170767125538,2.0308518234529607,50.796165,0.99416757
4421572353386790272,229.72333363064527,2.084047007692796,12.392603,7.0656824
4421575651922160512,229.77491655164224,2.192134188465756,54.617516,6.340648
4421621350374120576,229.54118041343446,2.1690855137530463,51.664932,2.813663
4421637873109437696,229.41995631487748,2.283419012414509,0.61288404,2.7582567
4421639286157567616,229.39718100665016,2.320550716113967,45.079575,7.3177266
4421641313382133888,229.41701210286809,2.3887712477909235,31.723137,7.877596
4421471885508966144,229.5148529375639,1.8564786237817363,-22.02596,7.624303
4421477761024265216,229.60875229887571,2.0053563447358087,51.873474,5.1369357
4421477894170193280,229.63430245333515,2.0261052792417487,48.361782,0.7616894
4421478134688352256,229.60733725129074,2.0294384715033815,50.83609,2.5621586
4421525074384092032,229.41101200544034,2.040264056929083,51.4394,4.7767777
4421568883053185152,229.69728148449317,2.047455731384866,54.633755,4.595896
4421572589609526656,229.67884253853072,2.097942437134856,57.865524,8.1706
4421572692688805248,229.69358337695502,2.109317929523977,69.12649,5.662456
4421573620401715456,229.64715819394783,2.1277633124388555,62.453594,1.5775452
4421573689121185152,229.63171774721067,2.1345087670160905,49.98069,2.882504
4421574414971557888,229.79142852538106,2.139351725564524,52.283787,3.0599313
4421633445002112512,229.67184111631772,2.3525272280659704,63.478626,7.3161173
4421646703560718592,229.54200312550267,2.417801244933135,33.46616,2.6575074
4421451235306182912,229.56869376155456,1.7095126763880764,-31.5738,1.6543512
4421455530273900032,229.82997775153595,1.763125183445368,54.374958,0.12573345
4421456664144839808,229.7991152917938,1.8039341943557625,-0.58092123,8.911594
4421470751637589376,229.59315409740574,1.8434756346700962,10.185059,9.278184
4421477756731820672,229.6132458274561,1.9978500729742126,56.504887,1.2294409
4421478104621669760,229.6216585536193,2.036458344802232,38.19105,3.8633714
4421479204133344128,229.5778345955803,2.0757610913885087,52.18006,0.98132074
4421526483133363072,229.53723175409908,2.1078999975661272,58.197407,0.68617344
4421531396575968512,229.34893574329624,2.17454590169535,-4.3692408,8.881884
4421555684613807360,229.7921526133022,1.9617296932801294,-0.19816828,3.440001
4421571700551739392,229.66285845926686,2.034517014081718,53.662758,5.8206887
4421572215947829504,229.6947050432902,2.064320608995318,17.614645,20.722574
4421573482962786688,229.68966456119446,2.122245512112005,63.206047,1.4065882
4421573555977943040,229.68034188162233,2.140497186106174,84.22621,9.5442915
4421620182142956672,229.5942719799956,2.111021839861989,57.828823,3.5677886
4421634407074714624,229.60556367788448,2.3707841762979407,45.597702,5.767549
4421640415728599680,229.53518281655957,2.372956989702355,-62.03644,1.5011954
4421455530273467904,229.83182994934273,1.7657561227069731,55.294643,0.2583338
4421477726664516736,229.61327640931748,1.995956885452181,61.254417,7.3129992
4421478924962333184,229.60416202523066,2.0527130410915655,44.10647,0.23973772
4421479135413870080,229.54629065147302,2.0599733529364177,46.607716,6.7177987
4421528063681341440,229.28449518417068,2.062703113918426,33.351368,0.6256133
4421556273029683712,229.91997640255275,1.944996682466375,-38.39029,6.7928843
4421571941069952512,229.6359518270394,2.0388560258921364,57.33788,1.153823
4421572422106282496,229.7115887350673,2.083246612023618,54.346607,4.3542504
4421572795767882496,229.63343985826617,2.0692319784094666,54.620995,1.3038471
4421573659057195264,229.6218129160655,2.12149471236426,47.17316,7.5091786
4421577576067683072,229.88677561405567,2.1718791214346824,4.370979,4.097611
4421581836675075840,229.76022415200066,2.230596779626848,54.240078,2.4517734
4421622926621775616,229.72072146216922,2.2350413306506254,36.77146,0.4614754
4421465528957370624,229.44260292878053,1.8222049614100602,-2.3047137,1.3138146
4421477653647917568,229.61860449730304,1.9911722578090139,55.3326,7.6215982
4421477692304774272,229.62154507710048,1.9907623242299017,65.20126,5.577702
4421477722367392512,229.60160378281003,2.002001250276137,50.057003,6.725342
4421477928525722368,229.59430521942733,2.008461423406445,52.781223,0.58531183
4421478169048094848,229.61700587412753,2.036624151119329,55.06324,4.477039
4421479272852827392,229.56790780606795,2.0797681673838766,53.652897,6.0917587
4421517545304166144,229.34137934717427,1.944018535786919,-59.546993,1.406882
4421526345694409088,229.51903982434476,2.0955590356547016,59.10405,7.693213
4421529609869571712,229.27650551890815,2.1159601484743504,-57.80073,1.9428493
4421571868055001088,229.66482676741745,2.0477783976229342,51.966827,5.528294
4421572731344112896,229.70150582807537,2.114413877759415,57.64981,6.5961494
4421572933206857600,229.64575959586503,2.0820544500167033,49.942276,2.481941
4421572967566565376,229.6288271167452,2.0839838639185957,47.443787,2.8475878
4421573143657653760,229.58983787491573,2.0944913855952256,41.84007,9.323425
4421573173724979840,229.62028995881383,2.095594624813498,50.926136,0.95978075
4421621689671197568,229.5735833590677,2.177074006796738,55.796543,0.9106031
4421468754475662848,229.3989284304702,1.8451541502460307,5.347413,3.938366
4421474565568564480,229.6681817944506,1.9718638778114708,58.108124,3.608115
4421477451786640128,229.5346744905772,1.9813840680642834,43.218185,4.1275573
4421479032334646528,229.551370710341,2.04887060142254,63.59679,11.623511
4421527200390636800,229.47626766057397,2.104875748965805,-57.406403,7.004112
4421551359587095936,229.92909157284322,1.889434413434867,-6.695132,3.28575
4421563316776131072,230.02267797862604,2.0742930785420883,53.91815,1.8460869
4421567611742837632,229.70925936736612,1.9808200195441374,18.66527,2.9384313
4421571902414753664,229.67354273160228,2.0647914100765217,59.601467,0.6223435
4421573109301378176,229.5780057389552,2.0926683734873017,49.02725,5.032374
4421573384179205376,229.65595969510883,2.1089748093401584,60.085865,1.1164579
4421573448603044864,229.67913537320212,2.1253632072095963,59.94348,0.83575857
4421573727776657536,229.66142999468087,2.1388710999505527,64.73269,10.026933
4421620246562055808,229.58139966389425,2.1196119444090167,74.74804,9.034933
4421620319581941120,229.54696025618057,2.1096262123712357,52.26235,6.022371
4421620766258647168,229.64434268550187,2.15866278985692,50.392128,2.5827796
4421622273786748928,229.6667362431266,2.1839555013760528,53.871517,1.7068251
4421622690403911552,229.66760851828346,2.2243506113931257,58.97849,3.6436472
4421627157169916544,229.56880800277398,2.310284978234759,-53.83486,1.2758759
4421632306830344448,229.82916604550803,2.3847826636168294,-27.554874,2.072207
4421457179540916736,229.83341298821804,1.8378186275363462,-34.563763,4.6744413
4421464669963896704,229.53076602916622,1.7904348131084693,-30.705894,7.655521
4421475493281507968,229.53712496183758,1.9167204088842384,32.937508,9.192558
4421478379499585920,229.55641525239577,2.008222611227003,47.516243,16.108822
4421525894720580864,229.47515491163074,2.061197942469322,-22.439304,0.6082374
4421526620572321664,229.44487068616115,2.0751241447912836,53.698334,13.245107
4421568848693442944,229.68541844259883,2.0347948361724875,49.865974,1.09444
4421571803630961408,229.67932862217054,2.0503486743507753,13.784113,15.904118
4421572147228442112,229.65061938139232,2.0711726165232673,34.740913,10.491353
4421572967566548736,229.6198369641836,2.0938062506031905,53.06919,1.8527523
4421573315459674880,229.65881528079797,2.0922346499469326,55.376244,1.4037207
4421579397133813504,229.98475398251435,2.218028799682328,-59.082012,4.465955
4421622071928631936,229.5448145864877,2.209886001134453,56.740482,4.801475
4421470682918108544,229.60573188533897,1.822526346582302,-93.42176,8.930452
4421477142548959360,229.58111332027474,1.9639641334151305,55.46428,4.264044
4421477722367392896,229.59774218089976,1.9992016006030102,47.748943,1.1496271
4421478169048094464,229.61537151397542,2.0447278553991803,59.94927,5.88671
4421478516938564096,229.51877213583288,2.0174871755135184,56.157383,1.0243839
4421555242237018880,229.78044804429604,1.9177428389252982,39.83405,0.39837554
4421568711254486784,229.665759372339,2.019463564529948,51.61597,2.7129653
4421571666191996800,229.6624748707441,2.0297078876151358,45.91253,7.721323
4421572628264742272,229.70272759450864,2.0913824447338247,57.2723,3.6865296
4421572933206851584,229.64226683992976,2.0944501281392838,55.48669,2.0992212
4421573345523824640,229.6692606359076,2.1066858483878645,61.767418,3.25133
4421573521618176256,229.67640489312842,2.127926295975906,52.88737,5.047211
4421580737163429888,229.81416468482877,2.191887457652873,-35.78946,9.686033
4421457488778563072,229.68402183458048,1.754607082939431,-3.0479074,5.881081
4421478169048091392,229.61001256808615,2.046527033651179,43.270775,6.059496
4421478791816461056,229.5802778255927,2.0415204331665744,43.079865,9.644735
4421553180653229952,229.97396352373997,1.9355090526742786,-38.187675,5.927612
4421569364089509888,229.76014628450025,2.066382572357667,-85.64043,9.200056
4421570910277746176,229.75993531429896,2.082935634541014,55.465847,5.1760654
4421572593905165312,229.67146859742797,2.0979776637489507,62.072094,3.4443731
4421572593905430272,229.6855814499257,2.0944491589387932,64.03356,5.818189
4421572864487325568,229.6130453960426,2.0850297161507174,49.59032,2.0492218
4421573070645748608,229.60610786320734,2.0955912717015646,45.02958,8.878989
4421573517322514944,229.66729756559812,2.1221063030289233,54.086117,5.18288
4421573620401716608,229.6493188958426,2.12165787471564,53.9334,7.1631646
4421573659057209216,229.62236108594175,2.1305225630467888,42.856956,3.4518752
