source_id,ra,dec,radial_velocity,radial_velocity_error
4076711905805086976,279.23341904046333,-24.406321431214813,-42.980347,7.5639653
4076713658152128512,279.0183237993206,-24.429738704788512,-2.27478,3.4704423
4076714585864783872,279.1126038734018,-24.421783182243576,-67.07875,3.3390994
4076715719736248448,279.07838354179535,-24.363021435759688,17.041975,5.578033
4076715788455705984,279.1084907743293,-24.350352503224325,113.71544,8.2282505
4076718983911832448,279.3786571316186,-24.338287858810496,112.0844,4.9832954
4076719430588384128,279.47178149968687,-24.281515234404125,45.76667,3.7322826
4076719430588393856,279.46014254366156,-24.28611265000567,94.26589,9.042272
4076719460572043520,279.42110706237924,-24.30765771162894,21.664783,0.5695325
4076720766242220288,279.3900295395437,-24.23523766634298,6.826323,5.2770844
4076721389093662976,279.27272932753294,-24.329241381677637,53.78019,1.584637
4076721560892344448,279.3098188022577,-24.302147666859696,-19.27889,12.795442
4076721762670760448,279.2593408955528,-24.288195749265817,-44.391315,2.3422024
4076722385526264448,279.19386561387125,-24.27607849614653,-5.4328966,4.4114337
4076722449866890752,279.18569092980334,-24.26503276799248,121.7607,10.81045
4076722587305843200,279.23077985926733,-24.26989831604326,9.0209055,4.847453
4076722660404117504,279.2620656566503,-24.248222506224003,117.17136,0.6808556
4076724172232594432,279.2799230104697,-24.2399118768266,30.548565,0.6358774
4076724339658532864,279.2809853633994,-24.210551144746088,-40.569458,5.3140244
4076724550189780736,279.2717768327873,-24.20341908652219,82.4193,4.560261
4076724786331663360,279.3132743121778,-24.18703484584443,114.30957,5.0916805
4076724893787126656,279.32848443343835,-24.17535931258805,12.340827,4.3089304
4076725134305325824,279.3270218821573,-24.156507696181077,-97.462265,2.816119
4076725679682103552,278.9739526062887,-24.393353717620034,-9.247455,1.597284
4076726165097897344,278.9844836371679,-24.370534963618166,44.03243,4.606553
4076726749213865600,278.9194698705707,-24.375033817981627,-57.026436,1.9587657
4076727127170611840,278.99089224350814,-24.331789156055137,60.870033,1.2176064
4076727260227686784,278.9428365628507,-24.333839292885582,-4.1051674,3.7423093
4076727505127646976,279.0378195418265,-24.36264473328403,-41.04237,7.3446283
4076727535108011904,279.04735109062693,-24.343503011614555,101.44997,2.423685
4076728329761412864,279.0657066531888,-24.29579932420791,86.12431,2.3616118
4076728531538016640,279.0094236650677,-24.32365350144361,-11.319322,5.2044907
4076728742078321920,279.02037486836394,-24.298928008419033,20.904852,3.8256462
4076728845157576960,278.99242153922495,-24.292677307035145,13.619202,3.9012468
4076729051316009984,279.0147256980658,-24.2702700807137,175.94374,0.98984474
4076729188754927104,279.0519201626866,-24.2634909376913,312.36346,4.7085423
4076730219547165952,278.9282823669768,-24.311749133473498,91.908905,6.4058332
4076730391345866880,278.93671418578054,-24.297299552515476,-100.04304,4.9333506
4076730631864075904,278.93166088522497,-24.268629307675095,-79.016396,1.6606097
4076730764921028096,278.83733532707515,-24.313540828348536,10.697658,5.479347
4076730906742027136,278.870614600868,-24.29283947825013,-74.98357,4.8599353
4076730941102032512,278.84314416453213,-24.302589513438974,-65.858444,3.4378407
4076731422138088192,278.9035565592929,-24.2715659427043,-105.314804,2.7844732
4076732178054243968,278.9382421802397,-24.257828978683957,32.761845,19.750715
4076732693448368768,278.9922943502517,-24.218438657581704,117.64024,5.9068594
4076734097818072064,279.132586835375,-24.282580545010166,-46.4249,1.2269284
4076734342716423296,279.12551578912576,-24.2565273941074,95.12019,2.455111
4076734411436455936,279.12093268316784,-24.241582197056506,-35.09403,1.5240849
4076734544492342656,279.1387621282026,-24.227657987958857,-7.962677,4.6594505
4076734755033224192,279.21110110750794,-24.211246599698015,126.50799,3.0849395
4076735266046845440,279.1160329897691,-24.228771583037155,12.564518,7.991187
4076736644818885248,279.2264061215243,-24.165856664146204,-75.23182,3.6689517
4076737602509158528,279.1590261436648,-24.146469775307345,66.83427,3.452048
4076737774307992704,279.19785220158957,-24.112179245356412,52.39305,9.88504
4076738465885232896,279.06482434343894,-24.188770534964124,51.520298,5.5687246
4076738530222056960,279.04417948350255,-24.1823474798794,-94.24151,4.6647964
4076738873827900672,279.05519146541496,-24.152242862491708,-18.460487,1.5025094
4076739011258424192,279.1110588414418,-24.155717957675623,-76.13504,0.73872524
4076740248209067008,279.0816675081833,-24.09360568886543,-32.47537,3.832517
4076741145944923136,279.14831016791464,-24.058617090127992,9.7215395,1.2809148
4076741523902039424,279.15680420000393,-24.053709339591336,-156.54727,0.32450035
4076741901859213696,279.12686451239705,-24.055015499527308,50.53179,1.521096
4076742069274543488,279.0661032770687,-24.049592656456824,-149.56012,0.44061595
4076742447232847616,279.1794791491199,-24.006730520514665,-149.10422,11.447304
4076742623413853056,279.1151754528105,-24.013063058891525,-41.415157,4.872786
4076813297016301696,279.49331298081836,-24.25897011591219,-48.80156,0.77692246
4076814057298278400,279.5251984718156,-24.21502550559015,147.64789,4.208365
4076814847572327424,279.49083403806895,-24.202300788580438,91.56899,1.8379761
4076815015004127232,279.5285415822607,-24.169051042444792,24.07426,3.7264848
4076815500407252864,279.58497668901765,-24.18481322544755,-44.370625,1.5816773
4076816595552180224,279.53918832038806,-24.142712405687202,6.450126,2.2731814
4076816771717725568,279.52225565022286,-24.140436100879946,-16.39507,8.058826
4076817218394272640,279.612648288728,-24.087750948937707,-46.82994,9.298514
4076818073020871168,279.39061506300936,-24.15815110400964,157.58755,7.387935
4076819687928899968,279.42435940391545,-24.07096099232115,-184.51166,11.520583
4076820340762659200,279.54333886098397,-24.079051879747045,-41.057217,10.664811
4076820860526740736,279.5370435408135,-24.02053530397498,-27.872423,3.5441399
4076820959239191552,279.4369679102111,-24.079324238719384,168.69289,12.32429
4076823506227067648,279.6187281102013,-24.04509046028776,-15.628249,4.641306
4076827629395721344,279.5610915892681,-23.973876613329672,-57.324314,2.238642
4076827698115207808,279.54337814386633,-23.96811835571323,-15.581924,4.0999694
4076827938633386752,279.5392986872963,-23.950080027311998,-108.78013,4.153388
4076828140424932096,279.5838547824239,-23.940293186029724,-21.946447,2.953643
4076828449660906624,279.5729473197467,-23.920855868771792,16.604195,6.563281
4076830098930180992,279.62276030798614,-23.872631139621973,-41.07203,10.022427
4076830343815329408,279.6621175934189,-23.860626064738806,141.46327,6.779114
4076830790492266752,279.31147276308985,-24.117450087369196,14.620295,8.946166
4076831237168930944,279.3225412955315,-24.067062022942384,-37.225777,3.4523873
4076831267158182656,279.311327458464,-24.067026466528546,30.135887,6.0685883
4076833230033691264,279.42714715463336,-24.00657244535092,20.280407,2.9940717
4076833672342728192,279.46826068639007,-23.974637399811723,-48.095913,4.4120026
4076834466984490112,279.3341118962169,-23.9603414318746,-7.6138053,1.2286003
4076834600052987136,279.3572664841821,-23.934013186007675,-37.171684,5.325083
4076834982380540160,279.3793425431715,-23.931278366605028,87.2724,4.2354045
4076835119819525504,279.38734959894435,-23.90678292473105,-0.28213322,5.1306796
4076835429057225984,279.248652158917,-24.006091490489133,-18.309479,5.782377
