source_id,ra,dec,radial_velocity,radial_velocity_error
1745878165442691200,322.8518279614896,11.88778339191222,-0.27302194,3.4157557
1745878715198080256,322.76404376941304,11.897770931565786,9.917919,12.0329485
1745879849069450880,322.6487469807037,11.868485973464193,15.423865,3.049357
1745881704495318656,322.7667495640698,11.906745220343918,-42.03052,7.6076393
1745915681976625280,322.94271693918535,12.155474700332226,-18.49204,2.9048002
1745932625627607296,322.4737238477073,12.019174993299384,19.604254,2.7291913
1745932900505507200,322.53283379591517,12.032177755063433,-8.580889,6.021849
1745934236235353472,322.4597278126908,12.089055457941239,-14.450088,0.55008036
1745938913459659904,322.30897821304274,11.985696587376733,-20.012054,6.2564507
1745945441810071040,322.4089654899152,12.053023427249599,-111.377426,2.352856
1745948117575678464,322.49933689825366,12.157109185227965,-112.54208,7.9057107
1745948499827664896,322.5199964898295,12.196354996324748,-106.14171,3.8716242
1745948568544587904,322.5068612658209,12.208349460174857,-92.32409,15.346475
1745952073240374400,322.4123225010858,12.21541617794298,-80.078804,5.8754325
1745953202813542912,322.3578497680716,12.253910945300266,-34.704407,3.390126
1745962960976615168,322.9057369250341,12.194718351381239,-26.600239,2.6150873
1745971997587802752,322.5407506119907,12.21509500232049,-99.12993,1.9281536
1745976056337220224,322.64821109071147,12.394529566518674,-23.485254,7.884889
1745976125057375616,322.47406436725447,12.271180991506277,-4.204723,2.888078
1745977941825159040,322.4864862479415,12.371953462088287,-20.536884,1.3271717
1745980935420046976,322.75118457440743,12.38504474209901,-46.986565,0.58968836
1746147511427833984,322.2201431197676,12.468767081358132,6.2336707,5.7124505
1745871877610084736,322.4464645834116,11.73643686353406,6.7746406,5.0639353
1745877512607233280,322.79519332085613,11.846905334270403,2.140722,2.5530596
1745881773214796032,322.756138195882,11.911047372174657,-31.467632,6.458636
1745907027622954880,322.7834805068766,12.027528071153151,-91.73162,0.8503699
1745924035692937472,322.37104577431336,11.870960722886023,-6.188039,0.5756704
1745929739409979136,322.53451720921703,11.995008118666044,17.156107,1.9810632
1745940597087042944,322.32217372472985,12.069117231338428,-30.490976,5.2321377
1745944681595814784,322.15145919938664,12.115746805298336,-9.456185,1.5575726
1745945510529566976,322.404243684559,12.063177277833075,10.670349,2.4591846
1745945510529572608,322.39429942861165,12.055318263613803,-107.84205,5.536636
1745947224216452864,322.3622084598374,12.124045642310328,-175.98433,0.8608283
1745947945776966144,322.48818261459274,12.154842036141584,-115.30203,2.1342554
1745948461173079680,322.50934616262117,12.189284611627382,-97.586365,0.76720077
1745952622996308992,322.46218274478196,12.249093952891373,6.075133,3.122334
1745955470553664768,322.6651590528913,12.089812870755626,-5.8462434,0.3558749
1745962552960004608,322.74359819540035,12.29921219503287,-34.874996,3.2937894
1745975884538532096,322.6131630038899,12.375224184462084,-5.0167193,1.879282
1745980282585070208,322.5223576359899,12.449077872601727,-27.058853,1.5495331
1745980488743440640,322.7402816021311,12.336454365265284,-39.053444,0.78173107
1745981794413517696,322.7036126794679,12.406213421212266,-24.961426,6.8656297
1746167057822717312,322.39646920130195,12.438051369266477,-17.150888,0.38598996
1746168024191472256,322.508123965,12.460081746968534,-2.047541,3.9350095
1746168505227822848,322.42114278390085,12.450298330866001,-56.767124,0.12434188
1746174105865160576,322.56399780933805,12.511283551272907,-22.508427,0.19754238
1745872594864757248,322.4733639918456,11.768268049951283,-42.63785,0.9875963
1745872874042560768,322.57948513015054,11.743201884209052,-1.2813286,2.4999597
1745882112512269952,322.7851538538262,11.933494870404237,-53.426414,4.987928
1745882662268083968,322.7056438358755,11.931627841355049,13.172666,2.9697442
1745908195853848064,322.8890609304182,12.045079101642802,-12.435631,3.0314074
1745909467164179072,322.8807648638304,12.118649020058816,0.3901591,2.4197285
1745935060869073408,322.6085814980886,12.106075322937661,-9.64636,0.53127605
1745944995133567232,322.22679058924825,12.14243511385664,-6.1509657,4.732546
1745946193425913856,322.40132659825343,12.102668045476895,-10.859122,4.37342
1745947846991811456,322.4455532008312,12.140678025767846,-111.073044,4.97566
1745947945776961920,322.4860928723848,12.16285716583777,-114.0501,0.88048154
1745948396745120896,322.4851948192584,12.174786257210176,-107.66419,3.4949098
1745948839130118656,322.4574414553782,12.184926192849566,-107.87974,0.90481246
1745950630130656256,322.3099694202541,12.189368377519198,-42.362362,8.790067
1745955165616226048,322.7758733583514,12.135092702668777,-0.65402037,3.6230016
1745962896557344896,322.90769547846764,12.17964165027377,1.7990041,6.0028977
1745963274514474368,322.89548829405913,12.227448814788993,13.307628,1.6509589
1745964369728512128,322.8520895903435,12.261149448889375,31.093168,13.988459
1745968565915857536,322.8138980347903,12.32835524977557,-62.564285,2.6571121
1745973479356837632,322.5805932933315,12.287426629513755,-4.063284,3.74745
1745975231703493760,322.6236313268292,12.336366150191731,-104.92119,1.8706255
1745980694901876608,322.7495343170206,12.373774106619074,-74.29715,2.782509
1745981141578470656,322.77938272443396,12.390395084613695,28.330618,5.8682413
1746134179849048960,322.112528673448,12.220833709957201,-15.606399,0.9203704
1746143216460302976,322.12264701134916,12.259552474016362,-12.525287,3.8668973
1746143594417427328,322.09779193388505,12.296859911313831,-25.067894,0.6378377
1746174479526199296,322.547784320912,12.541811498428851,20.575232,1.5270898
1745883181964071424,322.73983087828583,11.956400445988955,-18.575197,3.2995558
1745902732655638400,322.8534876555514,11.955325066539718,34.258724,4.4022474
1745909638962865792,322.90187803138065,12.115322618683779,-58.57895,0.9737318
1745920393560670336,322.3235166164627,11.808099809729235,-8.3370285,2.327319
1745927368587561728,322.3999749502284,11.983323923030412,-2.1766403,1.822721
1745927677825209856,322.37673354356787,12.018482295188644,-58.01932,3.5157096
1745929327092713600,322.5231691123688,11.977183922647962,-26.525541,1.471063
1745933274162690944,322.4079147458683,12.003614614728644,-7.523196,0.68871623
1745938432423328512,322.18208058268925,11.973373631957712,-31.31394,1.5465845
1745948186295204736,322.54371755585646,12.168362535113832,-99.768364,1.300603
1745948220654943744,322.5487157392561,12.17599840436137,-100.765724,5.2177763
1745949152662564480,322.46933177076806,12.17886524561817,-99.281586,1.2003733
1745949354526310528,322.4840832247858,12.209345012833008,-105.150314,0.77162373
1745951179886474880,322.23038855267356,12.182554557294813,-34.69609,5.8718667
1745953104031820032,322.33879172611364,12.250162625826801,66.583916,5.355545
1745953481988944640,322.3224962680145,12.276781827789973,-104.219154,2.320926
1745958876468226304,322.63239620979124,12.148541333717922,-101.28703,4.175083
1745959460583545728,322.6838847826531,12.189592686678756,-103.79019,1.009938
1745964477105327744,322.86014790128456,12.268019557935142,-1.2790738,2.0929575
1745967947438907776,322.87118511449944,12.324958790684429,42.396015,2.0647862
1745972792162728704,322.52155345239646,12.222287222533742,-118.06796,3.3590555
1745973273199102208,322.5021326583825,12.277270461692412,5.207909,6.007954
1745979286152641408,322.616306394416,12.431841779090181,26.12462,5.701403
1745982683469050496,322.82976093778007,12.415624940979308,-4.4959235,0.2836646
1746140433321717248,322.1543914716394,12.284085001798498,-42.868538,4.3739247
1746145415483558272,322.20135635955194,12.344091379611362,50.463646,1.0751749
1746146343196724480,322.23716725555227,12.414906691956597,-36.491722,6.7865763
1745829340250177024,322.25960533829874,11.777756973871165,-12.740351,0.16600977
1745870464560977792,322.64305909614217,11.776241811573398,-2.0910168,2.7023664
1745881116079861504,322.67279423242167,11.897953378024845,9.530931,2.3725805
1745882730987559040,322.6913603808357,11.946577107205416,-80.37745,0.29398397
1745903351130963456,322.8897489741299,11.994772625188398,13.3916235,3.4663713
1745908264573328384,322.8819514706899,12.067038762870329,-23.196262,9.194808
1745908264573328768,322.87385913544034,12.060242749305909,-6.413098,0.12165513
1745924688527974400,322.2255516477699,11.867336655560523,32.014805,5.4591455
1745938535502544256,322.1869373132338,11.995504687115933,6.8932614,8.113223
1745947739618551552,322.49714458616626,12.153168868349018,-103.96991,0.24624512
1745947812632043648,322.45804778942005,12.134771178079289,-99.52207,1.4558867
1745948117575681280,322.5011524800766,12.161360137399754,-115.18968,1.2949414
1745948392453552896,322.4817488040639,12.179295089285572,-117.832245,1.1351228
