source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,p_pm,pm_method,r_proj_arcmin,p_spatial,p_cmd,membership_prob,is_member,dist_pc,dist_pc_err
1745826381016960512,322.2817936536844,11.766079375814591,1.2461495929026751,0.6249273,-15.215895413260192,0.59376985,-10.504474713742283,0.44570538,20.2158,21.06553,19.380665,1.684866,0.9473944,0.0,gmm2,27.05753541636789,0.01,4.1020934714569433e-11,0.0,False,,
1745829404674237056,322.2460719006604,11.788743007015771,-0.2840880992087122,0.48994127,-3.642080572554501,0.5101132,-4.714980218857731,0.36462393,19.898783,20.250528,19.36445,0.8860779,1.016576,0.0,gmm2,26.92278049407758,0.01,0.4102094830610803,0.0,False,,
1745830847782986752,322.21322658601633,11.8530146421379,0.1238102306893206,0.18341237,1.0571448092537934,0.17774512,-4.652095787383784,0.12884766,18.52922,18.8628,18.069557,0.7932434,1.0001844,0.0,gmm2,24.98357289946007,0.0149351573054876,0.9814354200849136,0.0,False,,
1745843011130670336,322.167038909151,11.904347318858274,-0.8257388039827456,0.45977944,9.418369921856854,0.8087091,5.123025812770158,0.39760327,19.80788,20.255636,19.153969,1.1016674,1.0017388,0.0,gmm2,24.77624812548705,0.0179597782739369,0.0016308118185929,0.0,False,,
1745843835764114176,322.1422211120863,11.926356284595238,0.5200132430320737,0.28236407,-6.150922533367869,0.24090698,-5.931520169265041,0.17915152,19.025465,19.560802,18.387032,1.1737709,0.991559,0.0,gmm2,25.134877551117167,0.0129229496989156,5.586554677561958e-12,0.0,False,,
1745847099939266304,322.0911718575957,11.95134625800677,0.8024675162819584,0.3088002,13.75424978926256,0.24785955,-3.416130255279061,0.18630742,18.980396,20.042137,18.063627,1.9785099,1.0414155,0.0,gmm2,26.88642725645326,0.01,7.379530143547714e-92,0.0,False,,
1745869953464726400,322.61003804873707,11.746228974337814,-0.8355493909371287,0.4447734,1.698071384324261,0.5423302,-4.39640789374298,0.37743813,19.820923,20.514124,18.862741,1.6513824,0.98829633,0.0,gmm2,26.162868596112936,0.01,5.9620782379087286e-18,0.0,False,,
1745872285627841024,322.468988983963,11.748428494776846,0.4545033835254691,0.4366342,-4.596845059241888,0.5998504,-3.362163383614397,0.4269527,19.769598,20.231712,19.139572,1.0921402,1.0549303,0.0,gmm2,25.15374498843145,0.0126833776739809,0.0015375263417182,0.0,False,,
1745872354347335680,322.50426959212285,11.760085434888492,0.4700672683762178,0.1541106,0.7976132736163184,0.14850855,-3.232424481666841,0.11721542,18.268959,18.921835,17.550098,1.3717365,0.99635684,0.0,gmm2,24.423819757758512,0.0238333256662562,5.269043580551544e-15,0.0,False,,
1745872835383654784,322.55871450991555,11.74779101438334,0.3318084276999549,0.36963975,-6.152096662399964,0.46069837,-9.266841086346316,0.29241806,19.544409,20.042505,18.88748,1.1550255,1.0210125,0.0,gmm2,25.44613687163432,0.01,1.9656378627782964e-06,0.0,False,,
1745873110261583360,322.53015845369725,11.763666821654825,0.8423035122041556,0.46282476,-2.066648822213794,0.6158517,-3.0282695845981804,0.39089882,19.791853,20.482952,19.078707,1.4042454,1.050486,0.544744353823351,gmm2,24.29793100402201,0.026161244360504,2.7374608382687296e-10,0.0075990326416875,False,,
1745873282060278016,322.6084829032389,11.765286526961836,0.7733077328475962,0.26892376,-7.160095648497677,0.2941409,-5.637097876446193,0.18686476,18.858864,19.65652,17.982912,1.6736088,1.0325007,0.0,gmm2,25.03644133627637,0.0142135640699196,1.4473938530747483e-46,0.0,False,,
1745873522582162432,322.6268000922202,11.798340513228036,0.1820354504689485,0.351368,-0.1594997934200566,0.30979148,-5.523359026333961,0.24443185,19.28917,19.645815,18.893616,0.7521992,0.98360974,0.0,gmm2,23.47043589149285,0.0446220507513219,0.9025006500479102,0.0,False,,
1745873625657706496,322.56772004303133,11.798408332809757,0.4021812926706395,0.1914587,-1.6118108099168351,0.17005943,-4.739335065366376,0.1310642,18.579342,19.046692,17.989777,1.0569153,0.98641765,0.0,gmm2,22.545545766317048,0.0721039744329994,0.001168046280249,0.0,False,,
1745875309286247552,322.7104650772302,11.76786103949466,0.0313450557702611,0.8214748,-1.458833414562911,0.6337955,-4.132222694427696,0.6914145,20.278887,20.83474,19.476961,1.3577785,1.072028,0.9849855979554242,gmm2,27.13315666454085,0.01,0.0001040474617853,0.1206899754151489,False,,
1745875446723822592,322.7413304178344,11.784985058809712,1.4342518551682106,0.46542302,5.63514783826033,0.37773225,-16.903849920548648,0.35329315,19.476892,20.510551,18.55437,1.9561806,1.0307261,0.0,gmm2,27.157148405069663,0.01,7.709336314294009e-53,0.0,False,,
1745875893400462848,322.7791861066832,11.813985014640323,0.5837522665057828,0.46490487,-13.537605179529049,0.5348115,-17.80123355925219,0.41985828,19.763472,20.358936,18.948996,1.4099407,1.0128843,0.0,gmm2,27.02558219806417,0.01,7.151448462782544e-11,0.0,False,,
1745876133918584576,322.69193452408985,11.7809597227588,0.923638514426546,0.5577046,-17.294714441476955,0.49432683,-20.35516699305195,0.517853,19.766497,20.84092,18.675014,2.165905,1.0974679,0.0,gmm2,25.93528022372645,0.01,4.004744809385242e-46,0.0,False,,
1745876378735872640,322.65973688427164,11.793605835149425,1.4128083913879428,0.97819215,-6.045022805527638,0.8540431,-6.569013780076879,0.69249296,20.408026,21.076609,19.483963,1.5926456,1.0706958,0.0,gmm2,24.445081499860564,0.0234522568560747,3.167738128822367e-07,0.0,False,,
1745876791049019648,322.7408799887825,11.834723630780926,1.887613887026292,0.6546356,13.039798164617237,0.56063455,1.00566954472604,0.6032904,20.00825,21.112951,18.859232,2.2537193,1.0536327,0.0,gmm2,24.67471655504026,0.0195561238513573,1.5592510765861033e-37,0.0,False,,
1745876859772207872,322.7174207212309,11.820928183386396,0.0739393060328377,0.05862935,0.6412900721437824,0.055120826,-1.465222172306568,0.043717105,16.31377,16.82705,15.641991,1.1850586,0.9627478,0.0,gmm2,24.584859018890665,0.0210331492578346,0.2969973787781292,0.0,False,,
1745878058064112256,322.8443549917111,11.885133158992398,0.4387695410744597,0.5860291,-1.759707098832162,0.56024635,-2.907549453969398,0.48737574,20.089352,20.65867,19.275244,1.3834267,0.9689675,0.7511445142472503,gmm2,26.65887951591186,0.01,1.795379221015783e-06,0.0072132596183158,False,,
1745878264222467840,322.789040235342,11.846815843145656,0.1622892429950468,0.66924703,-6.139178980740567,0.6252267,-4.992028102042169,0.562313,20.164978,20.786158,19.145409,1.640749,1.1004997,0.0,gmm2,25.89503707737457,0.01,7.17404005986778e-11,0.0,False,,
1745878367301705088,322.80544897359977,11.859187355330144,0.171118601647821,0.07273623,3.7313408532339936,0.06679917,-8.820180808452362,0.056027357,16.757946,17.106833,16.24585,0.8609829,0.92269117,0.0,gmm2,26.01790249630172,0.01,1.0289310998261636e-05,0.0,False,,
1745878715198079616,322.77706537556435,11.892311621969789,0.0944431883243892,0.06486657,0.1704357262171212,0.060243387,-1.4822372799494323,0.053134516,16.66023,16.988976,16.159866,0.8291092,1.0506207,0.0,gmm2,23.43554299235097,0.0455248173983941,6.809698521019007e-09,0.0,False,,
1745878917057605760,322.8388743704673,11.904225773223276,0.7367374262594104,0.62993944,3.831592403797706,0.61790854,-3.236938469974062,0.6256017,20.180035,21.205957,19.096344,2.1096134,1.0515791,0.0,gmm2,25.692710825057564,0.01,6.3614912016863535e-24,0.0,False,,
1745879020136846592,322.84987876566805,11.916637597070748,0.3221695624790486,0.123079605,-3.644428821775867,0.111577086,-8.230447358557612,0.11332401,17.793535,18.179232,17.267246,0.9119854,1.0481002,0.0,gmm2,25.76413394076685,0.01,0.7101784030606241,0.0,False,,
1745879501173029376,322.6820651551799,11.83513096507988,-0.0941935023558997,0.38813296,1.6219832339500009,0.36103934,-8.322647018430205,0.32423988,19.365835,20.162441,18.512276,1.6501656,0.91994596,0.0,gmm2,22.7916970856854,0.0640599355015407,1.532505901668393e-33,0.0,False,,
1745879604252216960,322.6324726841371,11.822022941947218,-0.5621021214735199,0.60697764,1.852246086187785,0.4714064,-3.986578235900727,0.42599466,19.93799,20.576803,19.294956,1.281847,1.0006696,0.0,gmm2,22.256498690497637,0.0822373641380395,6.972795646161606e-06,0.0,False,,
1745879810410702592,322.627269877324,11.852266893197951,0.2526579892787277,0.3103316,-5.2791704549749365,0.29133597,-6.973102642980905,0.21923608,19.16238,19.75269,18.46214,1.2905502,0.9867228,0.0,gmm2,20.460307669262296,0.1618504583614352,5.793966753002582e-16,0.0,False,,
1745879849069451648,322.6362038738926,11.862961569463057,0.1694923563241044,0.0887043,-1.059036257470935,0.08600366,-4.672877604279054,0.058179934,17.1731,17.706758,16.496973,1.2097855,0.99909866,0.976070389939662,gmm2,20.083046807671977,0.1820837844128983,5.752917518379696e-09,0.406708060010894,False,,
1745880016569152896,322.7029140958146,11.863800845472882,1.0334199233917647,0.54098094,0.1277619572230393,0.40518188,-6.82219181472928,0.4154694,19.710022,21.049334,18.634756,2.4145775,1.0378574,0.0,gmm2,21.966581918399868,0.0931518485119819,1.6297741939389994e-68,0.0,False,,
1745880085292441984,322.69858822947543,11.874756220215168,0.2912275884868904,0.12557809,11.384244019195004,0.10490074,-1.633042397087722,0.09700656,17.5832,17.952934,17.066023,0.8869114,1.0207888,0.0,gmm2,21.280592164858444,0.1219714403073901,0.1273223534769027,0.0,False,,
